R736,0.261357189594496
R738,0.2608827933071085
R740,0.12278316234250143
R1097,0.10103567696525224
R1117,0.062348683555862296
R742,0.03959320944649746
R1100,0.03205316881303954
R1069,0.020343102591986875
R1162,0.0193110960431252
R710,0.008998812563519011
R712,0.008827389631494464
R708,0.007816815042256132
R34,0.007005598427891514
R1106,0.005688447135352069
R716,0.005561082161403317
R1214,0.0053716471551965095
R714,0.004717588011724197
R768,0.004700533101754768
R706,0.003269411164540885
R1222,0.003184960084602936
R997,0.0027207956199681864
R993,0.002359427261782348
R772,0.0023474657010264417
R766,0.0014614468110155355
R452,0.0013772499898059187
R1074,0.0010579622463071535
R770,0.0008000888754202115
R133,0.0007205791761418191
R349,0.0004673847980881704
R1073,0.000366672497474139
R1082,0.00033385692178380857
R1164,0.00026952637150105645
R924,0.0002368700109660586
R364,0.00023204988667286814
R1118,0.00015267590908489011
R922,6.380517570943236e-05
R142,4.7854931135882977e-05
R1120,4.173110963148727e-05
R154,2.770550200186782e-05
R1038,1.221042545819964e-05
R356,1.087178570126431e-05
R744,1.0241843920777404e-05
R1070,8.61813615085182e-06
R1090,8.61813615085182e-06
R908,3.266519151128491e-06
R1108,2.504469322838324e-06
R790,2.2597795182497595e-06
R1046,2.0955830964395906e-06
R1102,2.054048969533604e-06
R360,8.944175222981974e-07
R94,4.676109244460176e-07
R56,1.2372616837160276e-07
R1166,9.948403115531134e-08
R1216,9.948403115531134e-08
R1054,5.861475985697588e-08
R1096,0.0
