8.068094264000000602e-11,2.502286640000000154e-11,1.918311507999999931e-19,2.139382962000000094e-19,8.407474970999999889e-13,2.417319936000000055e-12,1.669056377000000024e-12,1.892017470000000115e-13,1.429410149000000023e-19,1.123859919000000079e-19,7.581905357999999588e-14,8.527064967999999908e-19,3.998397853999999993e-25,7.313947271999999528e-19,7.117176987000000231e-26,1.029493160999999994e-13,7.938502454999999768e-21,8.695969967000000735e-21,3.025003190999999951e-21,9.799380372000000087e-26,2.919061936000000121e-25,8.127501897000000084e-14,1.586894940000000055e-20,2.544321640999999822e-21,8.963296167000000892e-25,1.588400864999999977e-16,3.184249079999999951e-14,5.001813893999999691e-15,1.461274545999999958e-20,2.863954452999999856e-25,3.682599165999999768e-19,2.088846813999999855e-25,2.833291832999999949e-21,6.073744683999999857e-21,1.225222891999999973e-19,2.458841830999999799e-19,7.990993781000000435e-13,3.573279345999999945e-26,9.092554617000000482e-21,2.688043018999999896e-20,3.300624764000000181e-26,7.198563478000000492e-21,2.309295628999999944e-26,2.502334072999999873e-20,4.377102911000000024e-27,3.869164952999999833e-21,6.386174297999999636e-20,1.991100150000000022e-27,2.821576659999999975e-27,2.201792629999999794e-19,8.904278791000000488e-25,2.243467699000000066e-21,4.265445003999999647e-21,3.681967532999999981e-25,5.797110378999999956e-21,5.654933433000000115e-20,2.011591546000000129e-27,5.528825532999999809e-21,5.528863099000000382e-15,2.302009974999999919e-27,7.953583745000000264e-27,1.227928230000000031e-21,2.862243321000000040e-27,8.986347402999999614e-15,4.696117028999999701e-15,1.287655458000000033e-26,1.363756270000000040e-24,6.942758501999999368e-21,5.192843671000000345e-13,3.745448591999999932e-21,5.263850788000000132e-26,1.693023403000000071e-32,8.880977701999999494e-27,2.539942819999999875e-27,3.250681580999999780e-27,5.584341176000000490e-20,2.299466832000000109e-22,5.300867475000000149e-15,1.762747771000000113e-21,1.502867187000000048e-26,2.073744139000000110e-26,2.055306396999999902e-21,1.814955359999999884e-27,7.600119854000000422e-21,4.590336973999999637e-21,8.782015576999999717e-15,2.637513564999999765e-22,6.460303155000000214e-21,1.853707275999999919e-14,7.923877900000000070e-15,1.395853474999999888e-32,4.423342100000000221e-15,6.086209407000000308e-27,9.687107385999999326e-33,3.164281353000000079e-21,4.056424903000000167e-20,7.638066257000000063e-27,1.850826409999999888e-27,3.718053198000000077e-28,1.373420550000000017e-27
1.045988841999999912e-09,3.153164719999999827e-10,2.859904197999999834e-17,2.683495685000000046e-17,2.538015117000000150e-11,1.682876434000000109e-11,1.255842150999999946e-11,3.848308908000000108e-12,1.330095438999999990e-17,1.372452971000000101e-12,1.538350997999999981e-17,7.220270417999999471e-17,9.001734368000000002e-17,6.011223883999999908e-23,2.934448377000000113e-22,6.384495549999999936e-23,1.538397408000000051e-12,2.250500697000000012e-22,1.955339520999999881e-18,1.071884643999999919e-12,1.706103074000000086e-18,5.160162784999999585e-19,9.437310784000000164e-14,1.112392428000000033e-17,4.576558581999999937e-19,4.574382157999999919e-13,6.140746165000000486e-17,1.799421763999999887e-23,2.165906886000000187e-18,6.249185563999999720e-22,6.691997840000000267e-15,1.005498768999999938e-18,7.905738772000000384e-22,1.001153884999999931e-11,4.846177852000000226e-19,1.189033927000000084e-18,3.677967457999999696e-18,8.252104397999999440e-18,1.498627408999999890e-22,2.008394959999999916e-24,2.734280531000000068e-22,3.103931279999999914e-18,5.522850353000000225e-19,1.981749520999999868e-24,5.927479952000000114e-24,1.060835794999999922e-18,2.630804669000000181e-24,8.056020272000000463e-19,1.673513905999999986e-19,4.461231409000000436e-19,7.259422548999999848e-19,1.431217585000000070e-18,2.062234901000000143e-18,7.063097244999999312e-21,2.497810240999999908e-23,3.546567334000000132e-22,5.706206021999999902e-19,2.826401696000000292e-17,8.752066271999999957e-19,1.550789438999999986e-24,4.816582830000000055e-19,2.028284039999999920e-23,7.458533085999999740e-18,1.400345257999999968e-13,5.873062939999999707e-24,1.181442416999999955e-17,2.218336216999999772e-19,1.341362810000000038e-13,1.271724091000000040e-23,5.128547487999999996e-24,3.328726029000000187e-19,4.570872072999999939e-13,1.240636965000000029e-23,2.149091164999999923e-19,2.115947909999999994e-24,5.244028697999999862e-17,2.996283197000000160e-23,3.176088806000000175e-19,4.329077919999999736e-12,5.645669440000000093e-19,2.232324777000000071e-18,1.962569888999999975e-13,7.545764080999999883e-19,2.604717013999999878e-18,1.019252342999999928e-23,8.100224543000000316e-14,3.240154865000000124e-24,3.549377755000000178e-18,8.720907032999999850e-25,3.360271283000000314e-30,4.139581442999999734e-29,2.340809827000000062e-29,2.145719363999999947e-23,4.714510237000000217e-29,5.473491116999999644e-23,2.755134368999999952e-25,7.299781027999999496e-23,1.028917839999999921e-18,1.945913096999999951e-13,2.751691391999999823e-18
8.110071000000000624e-09,1.789647542000000008e-09,1.505585812000000080e-15,1.754369285000000077e-15,1.431231210000000043e-10,1.147915527000000063e-10,8.390900530999999508e-11,3.208288880000000095e-11,7.248859345000000134e-16,1.217364310999999927e-11,5.539739901999999825e-16,3.748507747000000095e-15,4.544653295000000393e-15,4.893141401000000189e-20,7.015070198999999518e-17,1.449036596999999970e-20,8.703465589999999907e-17,1.442114680999999926e-20,8.400180689999999366e-12,7.497290797999999975e-13,1.068594075000000003e-11,7.386389060999999464e-20,2.775129286999999988e-17,5.304547948000000042e-17,7.029832373000000641e-21,2.094423391000000121e-17,4.115901550000000069e-20,1.050478928000000043e-16,2.639701207000000011e-17,4.136282999000000371e-12,1.610453028999999897e-16,2.202991469000000138e-15,7.000973642000000296e-14,1.607720958000000038e-19,1.315445888000000062e-21,5.629125087000000257e-17,1.749585539000000041e-16,4.274558928000000367e-21,1.068585401999999955e-15,6.662206703999999486e-11,1.678691547000000088e-17,3.841880834999999794e-20,3.152062852000000055e-17,2.007963586999999978e-15,5.890645321999999680e-16,6.651943319999999927e-20,3.660438717000000049e-16,7.855802942000000175e-17,4.979513186000000181e-22,3.214652584999999740e-17,8.696791096999999782e-20,4.630310422999999585e-16,2.307199758999999962e-17,9.715691678000000604e-17,1.150932622000000019e-12,8.645256115999999119e-22,1.594401737000000068e-17,3.883835733999999891e-22,1.549688489000000077e-21,9.031803190000000200e-21,1.920656710999999955e-16,1.690870673000000087e-16,1.415695269000000126e-17,9.862530841000000085e-18,6.909251063000000305e-19,1.148434159000000075e-12,2.094530429000000088e-16,1.577346240000000045e-19,9.526973874999999693e-18,4.095338946000000140e-22,2.206617333000000071e-17,1.730259114999999954e-12,1.143257837999999975e-20,7.665385864000000401e-22,1.263148116999999931e-25,2.726275393999999929e-12,7.398198120999999645e-25,3.599885941999999866e-17,5.411137241999999773e-21,1.799390091000000010e-12,5.147296114999999926e-22,2.826152036000000177e-17,1.497307909000000038e-21,2.855121206000000057e-21,7.809572625000000460e-22,8.244301711999999712e-13,6.609944220000000179e-13,1.515196917999999907e-12,2.933883285999999996e-22,1.837727796000000155e-12,2.643606793000000010e-17,2.777243304000000215e-17,1.346245231999999931e-21,6.851888810000000257e-24,6.832816800000000103e-22,1.636752880999999892e-17,9.554166505999999998e-28,8.355536385999999657e-23,2.081031062999999815e-18,3.605467524999999981e-18
4.742839111000000167e-08,9.462592624999999693e-09,3.920293407000000301e-14,4.712393828000000297e-14,8.215466165999999881e-10,6.646673460999999807e-10,4.989598047999999924e-10,2.212889690999999954e-10,2.510782116999999921e-14,1.912082748999999920e-14,6.847860979000000461e-11,1.385231388000000023e-13,1.298520936999999956e-13,1.009077444000000029e-17,6.341196502999999580e-16,2.566302451000000180e-15,7.584907912000000264e-11,2.561299009999999811e-15,1.263127605000000032e-17,3.241781920000000020e-18,5.754679216000000193e-11,7.680078183999999963e-16,1.328946438999999936e-17,6.789566451999999773e-14,2.492918293000000053e-11,2.764323936000000096e-17,1.055245149000000025e-14,5.231500788999999673e-13,1.311030781999999915e-18,2.258548780000000091e-18,5.027827369999999849e-12,1.516068802999999940e-14,3.654358974000000346e-15,5.943661812000000333e-15,1.968340804999999808e-15,7.663709038000000398e-18,1.704269675999999962e-15,3.204811132999999959e-16,3.573871465999999885e-15,1.282685001999999976e-14,1.472784904000000137e-17,1.097293144999999954e-15,3.275387815999999995e-19,1.079067194999999950e-18,1.643714751999999973e-14,3.864809223999999827e-10,3.012082624000000159e-12,5.819648495999999611e-15,3.340971456000000066e-14,1.004610078999999998e-18,4.623861229000000212e-16,1.070263485000000051e-19,3.051814271000000123e-15,7.093492092000000075e-16,2.928537415000000002e-17,1.055048093999999996e-19,1.064951881000000055e-15,7.695972932999999332e-18,1.808423689000000113e-15,1.710080106999999916e-11,8.151306280999999489e-20,1.381978986999999971e-11,1.182411566000000052e-15,9.390025055000000574e-20,1.239714601999999983e-15,8.295015982000000408e-17,2.941640481000000135e-19,1.274393317999999941e-15,5.636782122000000098e-19,1.213773953999999919e-13,1.341952213000000000e-15,3.851914700999999695e-14,1.423379419999999953e-22,2.277310026999999810e-19,1.567116270999999892e-22,1.569424015999999958e-15,7.574644856999999566e-17,1.429557167000000058e-15,1.046392030000000058e-15,5.155373451000000363e-19,1.185483036000000006e-19,1.590695531999999976e-19,1.536751659000000064e-19,7.956855619999999869e-20,6.050726089000000222e-20,4.374937688000000004e-20,7.755436512000000068e-23,6.784479488999999926e-15,5.296985418999999599e-12,6.489882944000000394e-15,2.836492930000000230e-16,2.915484587000000047e-17,2.053128393999999910e-11,4.704622964999999814e-12,2.804751065000000071e-19,2.115498196000000010e-15,5.183583419000000362e-15,5.365378448000000267e-17,5.249799145000000179e-12,4.296633862999999970e-17
2.916715468999999957e-07,5.939777521999999773e-08,1.433907094999999995e-12,1.462020086999999929e-12,3.770598611999999883e-09,4.909147718999999775e-09,3.065733951000000085e-09,1.244200974000000063e-09,4.305197403000000117e-10,6.351768138999999589e-13,7.772096986000000502e-13,4.223258153000000372e-12,4.637680810999999795e-12,1.706287722999999940e-15,2.535746392999999857e-15,3.531292690999999945e-10,2.895623128999999810e-10,2.511493534999999948e-14,4.171428410000000111e-16,9.146872262999999856e-14,5.373301447999999863e-15,9.985797342000000512e-14,6.187196626000000368e-16,2.820452922999999978e-11,2.013835099000000174e-15,2.469579634999999935e-14,3.120915285000000180e-12,6.869603791000000188e-14,1.363437522999999937e-15,5.986042932999999372e-14,1.077882745000000052e-13,1.078474964999999938e-10,1.659141639000000076e-13,1.892702259999999975e-12,4.486095477000000090e-14,1.434827933999999987e-12,1.672049670000000051e-13,1.230331193999999943e-13,1.384444489000000030e-16,1.761145488999999887e-16,1.277760271000000074e-17,5.494876118999999678e-13,2.136811129000000079e-16,2.892378864000000023e-11,1.093619269000000023e-15,2.077138371999999991e-09,3.926151132999999777e-13,2.872152103999999898e-19,2.229091834999999995e-11,5.387005468999999658e-15,1.354408672000000047e-17,4.831017107999999887e-14,3.496985042999999840e-14,4.089073477000000164e-14,4.150374217000000272e-17,1.210715721999999902e-15,1.684409998000000090e-14,1.105165044999999952e-12,2.481034799999999931e-15,5.501632116000000154e-13,8.763070319999999768e-15,2.846369817999999937e-14,2.890761522999999927e-13,4.714542201999999703e-17,4.228841578000000069e-11,1.794356358000000131e-17,2.583424264999999915e-17,1.855549208999999964e-13,2.307502314999999943e-14,3.627095671000000058e-11,1.097960338999999976e-14,9.641464473999999948e-17,8.665070976000000345e-16,7.547239442999999563e-17,8.313350341000000534e-17,9.647289080000000582e-17,3.387389215999999871e-17,1.092628531000000035e-14,8.206820352999999729e-10,8.880055445000000230e-18,4.874857665000000244e-17,1.629749897999999985e-16,3.011137478999999996e-15,7.257393466999999764e-19,2.472659757000000113e-14,1.930275322999999995e-16,4.918215781999999807e-14,3.020729166000000308e-14,6.292719945999999916e-14,1.221111295000000000e-15,2.288317309000000087e-14,1.434421701000000066e-10,1.740770976000000065e-14,5.844054130999999933e-11,6.358339416000000316e-15,8.460865093999999410e-18,1.309483323000000004e-13,2.788086850000000084e-15,4.652703622000000054e-17,3.286026863999999925e-16
1.417142273999999987e-06,2.675777722000000256e-07,3.653133820999999876e-11,3.795633633999999761e-11,2.804169350000000047e-08,1.959474978999999925e-08,1.444999077999999940e-08,6.076768475999999969e-09,2.424785436000000037e-09,1.762232289999999963e-11,2.203033546000000151e-11,1.067371252000000057e-10,9.744615575000000245e-11,2.109566745000000064e-09,2.175156631999999892e-13,5.133248424000000146e-14,2.756814206000000057e-12,6.768839895999999780e-14,8.478229968000000322e-13,3.254678214999999920e-13,1.498782393999999941e-09,2.666327460999999804e-12,8.495429854000000070e-13,2.933745613999999939e-12,1.551546084000000126e-10,4.475179944999999727e-11,1.598810254999999915e-12,2.320098139999999915e-11,9.389184248000000280e-12,4.223939515999999883e-12,2.188954189000000075e-14,5.944875361000000417e-10,3.522973324999999926e-15,4.764106033000000261e-13,8.481787691999999280e-12,1.597147897000000009e-13,7.129626141999999631e-13,2.326909184999999929e-14,2.560488126000000227e-13,4.510722625999999938e-11,2.590424772000000209e-13,1.171986431999999953e-11,3.087037118999999885e-12,1.916506979000000025e-12,2.328896228000000085e-15,2.657273524000000043e-14,1.920949708999999919e-15,2.147724636999999914e-15,9.560991023999999439e-09,7.149961768999999294e-15,1.266820991000000023e-11,6.693849132000000280e-12,4.994964227999999672e-13,6.489713966000000178e-13,2.353301126000000229e-10,5.124410271999999822e-12,3.806953564000000295e-09,8.635040653000000410e-13,3.519413569000000192e-10,6.003874385000000270e-15,4.515257349000000004e-12,2.545156863000000057e-15,1.225761693999999954e-14,2.001737677000000120e-12,2.364890961000000071e-10,5.422812862999999610e-13,2.707580317999999986e-11,6.655119873000000011e-13,9.830480736000000809e-13,3.272296173999999923e-15,1.676144616000000093e-12,2.124975028000000111e-13,2.446161508999999923e-13,2.909098159999999896e-14,2.769113934999999830e-15,6.020268722000000373e-15,1.015846262999999973e-15,1.531919893000000031e-16,1.704001617000000103e-14,5.389639000999999839e-13,9.583253275999999647e-17,3.924245454000000322e-15,1.652618928999999977e-14,2.199765859999999806e-15,4.682174750999999510e-13,3.226124348000000040e-13,3.159722659999999983e-10,2.765393251999999988e-12,7.005490338000000452e-13,4.662586664000000323e-10,5.275848473000000174e-13,1.118806629000000026e-14,9.421823067000000600e-15,2.078099255000000015e-12,3.319747846999999930e-12,8.100564345000000416e-13,3.237130172999999935e-15,1.448717732999999926e-16,3.292253770999999836e-15,3.782827599999999622e-15
5.356670640999999588e-06,9.892682958999999021e-07,6.810017133000000300e-10,7.579410248000000184e-10,1.198257157999999892e-07,8.315689874000000653e-08,7.015715341999999976e-08,2.744160539000000026e-08,1.288972077000000077e-08,2.984829903000000230e-10,3.885553429000000229e-10,1.325158818999999973e-09,1.511214904000000087e-09,1.287603119000000022e-11,9.643339044999999691e-09,4.576874538000000084e-11,4.357598392999999714e-11,7.899042388000000268e-09,1.961937089000000148e-11,5.031798316999999717e-12,3.445275283999999852e-12,8.027811073000000470e-10,1.886090953000000063e-11,8.207874709000000653e-12,1.302821496000000080e-11,1.984356032999999873e-11,4.347563900999999741e-11,3.784042128999999883e-08,1.388789950999999922e-12,2.816904604999999899e-10,2.092416354999999839e-11,1.367531845000000025e-11,3.154862392000000012e-11,1.497608332999999948e-10,4.547535416000000217e-11,1.252292080000000018e-11,3.272685606999999846e-10,3.983314686999999941e-10,1.700085135000000010e-10,3.418941893999999900e-09,1.880262354999999974e-11,1.774536335000000119e-10,1.176645190000000050e-11,6.284098917000000162e-10,9.266456668000000450e-10,7.194432783999999530e-11,4.054516584999999800e-13,1.684406380999999923e-10,2.035470629000000092e-13,1.829149785999999901e-11,7.124645357999999505e-11,1.793352758999999916e-12,2.752884900999999847e-11,1.410984757999999976e-12,4.060750037999999944e-13,1.258785337999999929e-11,6.578163646999999691e-12,1.694961805999999919e-12,1.674505655000000108e-13,7.229751181999999743e-10,8.963214677000000750e-12,8.715471239999999727e-11,4.280936914999999787e-13,2.712103586000000064e-11,1.977895922999999966e-13,1.369755242000000028e-11,2.537832941999999967e-10,1.756809041999999971e-13,5.096605751999999937e-12,4.383097828000000036e-12,2.439603318999999914e-11,1.127445855000000038e-11,4.726454769000000039e-12,2.785928271999999932e-12,2.165970142999999914e-13,1.754372882000000151e-11,1.003915826000000009e-11,5.884915238999999960e-12,6.150459332000000022e-13,1.665275706000000002e-13,1.951696148999999934e-13,1.526403470000000023e-10,2.360802703999999915e-13,2.710352794999999814e-13,6.003237473000000398e-13,1.012565895999999937e-11,1.831303080000000084e-12,1.087267286999999935e-12,6.524121579000000250e-13,1.549980221999999968e-11,5.719234727000000222e-15,1.540661027999999911e-12,4.258712396000000034e-11,1.599130973000000013e-11,7.186809515999999354e-11,9.587766177000000186e-10,9.984205590000000528e-12,9.174110722000000066e-10,6.835411607999999511e-13,2.948219907999999822e-11
2.091626441999999922e-05,2.639954680000000061e-06,9.132889288999999258e-09,1.003151657000000035e-08,3.472082629999999957e-07,2.253614734000000041e-07,2.713383701999999997e-07,4.196166411000000077e-09,1.025681064000000032e-07,6.051185796000000119e-08,4.202091320000000000e-09,1.046915804999999924e-08,1.059893760999999928e-08,3.903267930999999970e-08,1.075442208000000044e-10,3.437788545000000214e-10,3.720293387000000160e-10,3.608102278999999854e-10,3.118830640000000238e-10,7.230748470000000294e-10,3.973314773999999929e-09,1.389559269000000018e-10,2.485071019999999975e-09,6.080206439000000367e-10,7.152376601000000375e-09,1.917997525999999923e-10,4.106478281000000210e-10,2.705623931999999907e-08,8.742107782999999984e-10,1.164495552999999919e-09,5.350830536999999909e-10,7.275626071000000051e-12,1.333046581999999921e-11,1.347326421999999901e-10,1.331912434999999995e-09,1.300319264000000028e-11,3.954388596000000203e-11,1.510178352000000031e-09,6.131122630999999684e-10,1.934825676000000091e-10,1.135602534000000041e-10,2.737291001999999857e-10,3.139306420999999906e-09,4.515092955000000102e-10,4.812017239000000062e-11,8.577296214999999728e-10,9.095178003000000553e-11,8.029008048999999648e-12,1.523234802000000093e-10,2.266485746999999953e-10,7.601816921999999547e-12,1.236745122000000040e-08,3.085614585000000038e-11,8.514794005000000284e-10,1.158894735999999959e-09,1.000194779000000063e-10,4.472878524999999856e-11,8.276078069999999699e-08,3.387668393000000045e-10,2.259666146000000000e-10,9.135035486999999248e-12,1.140131837000000016e-11,2.470384980999999900e-10,2.605738670999999849e-10,8.175121852999999686e-11,6.838344621000000240e-09,3.688235689999999980e-11,4.549523285999999709e-11,3.508465617999999819e-10,1.700575884000000089e-11,1.157601245000000003e-10,1.680964829000000019e-10,2.752695742000000157e-11,1.835672892999999950e-11,8.915442358000000523e-11,8.141685098000000684e-12,5.127002572000000233e-12,1.482158046000000000e-09,1.831722505000000027e-11,2.978327844000000066e-09,7.913488254999999678e-13,3.055294272999999930e-09,9.681716033999999912e-11,2.408020641000000233e-10,1.106105303000000044e-08,1.798207399999999934e-10,1.743968451000000044e-10,2.375970969999999937e-12,1.207568905000000088e-12,2.678052577999999998e-10,1.482598415999999994e-10,3.429536227000000158e-10,3.441283233999999818e-09,9.695000903000000291e-11,1.054448005999999987e-10,1.606067522000000074e-10,1.717537078999999972e-12,1.251813176999999926e-11,1.635661618000000110e-10,7.295701099000000367e-13
6.805038925999999351e-05,5.459743257999999587e-06,7.775975646000000027e-08,8.094450400999999348e-08,1.066281558999999980e-06,7.827725661000000263e-07,3.395554187999999801e-08,3.316118462000000057e-07,2.097116874000000017e-07,7.351038629000000267e-07,2.973540145000000099e-08,5.049733964000000054e-08,5.173343110999999904e-08,1.173466585000000038e-07,5.622656249999999735e-09,3.783392845999999589e-09,1.776370506999999899e-09,4.257510217000000237e-09,2.369706868999999844e-09,3.361172973000000118e-09,9.632194652999999953e-08,2.406828978999999909e-09,2.894357937999999956e-09,6.089407657000000260e-09,2.959146516999999831e-09,1.659127456999999981e-08,8.103708049999999718e-09,4.317955320999999823e-09,1.895461220000000045e-10,7.458574087000000423e-09,1.453000088000000003e-07,2.676381131999999972e-09,5.631035865999999850e-09,3.118235524999999915e-08,4.935090270999999661e-09,2.366174484999999929e-09,3.482354305000000209e-08,3.944991907000000039e-09,1.104109050000000013e-08,1.193018752999999927e-09,1.080551393999999919e-08,3.391963876000000081e-09,1.500599429000000122e-10,1.760462272999999950e-08,1.518963424000000007e-09,2.722654836000000183e-09,1.452730679000000034e-08,3.964494702999999802e-10,2.668634563999999937e-09,1.498698559999999918e-08,3.076314862999999969e-10,2.483535552000000108e-10,1.602202881000000022e-08,1.226374298999999955e-10,1.610604507000000040e-08,1.043177644999999942e-08,2.471277785000000235e-10,1.629086002000000064e-09,1.101367168000000012e-09,1.429225801000000088e-09,2.905027310999999795e-09,1.795803739000000012e-10,6.823317236000000103e-10,1.378670689999999927e-09,9.128187189999999984e-10,8.342718123999999784e-10,1.133087261000000002e-09,1.031534280000000097e-09,7.067706189999999559e-10,9.335392385999999047e-10,3.012361194999999975e-10,1.101207479999999905e-09,1.167189446000000033e-09,1.535767535000000043e-10,6.837002202999999770e-10,1.271680860999999893e-10,5.321681549999999844e-10,2.296221406999999896e-10,4.149794707000000059e-09,1.003415258000000005e-08,1.260497639000000029e-10,4.718453948000000109e-09,8.143934451999999773e-11,9.637023174000000739e-09,2.238443133999999998e-08,9.084513725999999985e-10,1.699726612999999907e-09,6.628774292999999967e-09,1.287556664000000037e-09,1.362463229999999983e-09,8.983243321999999671e-10,3.874913824000000074e-11,2.557839297999999819e-10,6.300149962000000124e-10,2.400757733999999897e-11,6.839986086999999788e-09,6.144101886999999937e-12,7.358796997000000006e-11,9.565570986999999862e-11,7.815421198000000378e-10
1.491467704999999957e-04,7.517083777999999804e-06,4.415978016999999928e-07,4.068472370000000029e-07,1.469780355000000040e-07,2.207735727000000165e-06,1.486857300999999912e-06,1.602635621000000059e-06,9.996381133000000188e-07,6.414822128000000412e-07,1.741422848000000099e-07,1.596490021000000047e-07,1.959416182000000026e-07,2.859477199000000089e-07,2.997949096000000163e-08,1.769294347999999887e-08,3.068855619999999854e-08,2.157990948999999911e-07,2.217579097000000121e-08,3.876706599000000200e-08,1.827600368999999903e-08,3.427215899999999851e-08,1.111889853000000009e-07,1.992500084999999919e-08,2.444613687000000045e-08,5.626233956000000085e-08,6.521019450999999527e-08,3.394929263999999845e-08,4.933406426999999807e-09,2.976067933999999897e-08,2.627592101999999882e-07,1.288902828999999973e-08,2.718133384999999839e-08,1.435416025999999949e-08,8.588736935999999604e-08,7.000497993000000355e-09,7.987268849999999494e-09,1.053352016000000013e-08,2.201854068000000132e-08,2.230926993000000096e-08,2.979098582000000032e-08,6.277903028999999910e-09,5.530318716000000304e-09,3.524120799999999869e-09,1.604125139000000040e-09,1.676706619999999846e-08,1.728126636000000056e-08,5.156985149000000366e-09,3.125277485999999871e-08,2.148072318000000035e-08,2.024623155999999981e-08,4.448744131999999965e-09,2.652479840000000037e-09,1.890283489000000106e-09,6.246141360999999695e-09,4.882944561999999616e-09,2.427711225000000065e-09,6.497400725000000149e-09,1.542195237999999910e-09,2.444445482000000193e-10,1.662955859000000035e-09,3.570343682000000208e-08,1.035872340999999966e-08,3.891378154999999926e-08,5.758496743000000316e-09,1.995961996000000001e-08,1.533732342999999867e-08,1.821155127999999913e-08,2.264434060999999837e-09,2.548302543999999896e-09,4.513182726999999845e-09,1.646506166000000099e-08,5.466671243000000288e-09,1.096082820999999935e-08,1.563445702999999918e-09,1.173598211999999935e-09,2.866424532999999858e-09,1.798159830999999932e-08,5.308072534000000342e-09,1.798254284000000089e-09,5.202553143999999767e-08,4.227416552999999624e-09,2.048205528999999897e-09,2.613767921000000150e-09,8.494978804000000176e-10,8.145856017000000261e-09,1.325450311000000091e-09,2.153939530000000045e-08,1.169015098999999904e-09,3.583040204999999844e-10,2.794319924000000162e-09,5.594426442000000244e-08,4.557291546999999723e-09,2.311666906000000104e-10,2.330526296999999837e-09,7.015876224000000273e-09,3.286195507000000111e-09,5.754403308999999605e-10,2.593316627999999884e-10,1.909919509999999882e-08
