1.061765927000000087e-03
1.060634284999999915e-03
2.535464951999999851e-04
2.091609450000000015e-04
4.312893804999999944e-05
4.243086143999999965e-05
4.060374540999999821e-05
3.743616847000000015e-05
3.735480828999999703e-05
3.704255848000000020e-05
3.264519790000000002e-05
3.212458277000000153e-05
2.605799420000000035e-05
2.520343631999999958e-05
2.072659125000000013e-05
1.668967884999999893e-05
1.272342692999999924e-05
1.252331807000000056e-05
1.142975130999999917e-05
1.037288299000000059e-05
9.978728621999999706e-06
9.977851736000000051e-06
9.852472162000000563e-06
9.823063133000000012e-06
9.821627699999999382e-06
7.931038763999999545e-06
6.175766271999999855e-06
5.238816921999999901e-06
4.891096872999999625e-06
4.751043562000000174e-06
4.553551091999999946e-06
4.300549716000000087e-06
3.943113027999999816e-06
3.492151810999999998e-06
3.321834620999999809e-06
3.296174331000000048e-06
3.260605108000000067e-06
2.933430200000000014e-06
2.817620656999999790e-06
2.626667702000000136e-06
2.557478789000000109e-06
2.203824391999999941e-06
2.100946339000000143e-06
2.036265327999999896e-06
1.954966809000000113e-06
1.901739602000000020e-06
1.841961988000000076e-06
1.830843337999999987e-06
1.827562976999999934e-06
1.617587373999999918e-06
