4.57E-06,0.006588788,0.01010843,0.01849511,0.506546831,0.392916555,0.004045939,0.102411168
5.40E-05,0.016031843,0.018799077,0.004380603,0.043148226,0.495975317,0.020203956,0.451349821
8.42E-06,0.018596138,0.008477027,0.012915941,0.455919632,0.382231972,0.001559127,0.204076245
1.82E-05,0.019700269,0.051268838,0.004682879,0.169901144,0.531619321,0.018662964,0.05306174
3.58E-05,0.0095465,0.00276297,0.036014203,0.024484473,0.251146703,0.048152089,0.350003254
8.26E-06,0.000780027,0.00352545,0.003331387,0.006963752,0.525063668,0.005760936,0.157896592
1.00E-05,0.002952959,0.054765976,0.019708121,0.277630996,0.542305595,0.073352946,0.248036218
7.65E-06,0.015430334,0.003649914,0.008901735,0.232414262,0.386948218,0.014795346,0.376702705
2.33E-05,0.021192245,0.000943679,0.015824525,0.095817614,0.447240266,0.026616899,0.097016348
5.26E-06,0.028266941,0.000513554,0.002312385,0.454587867,0.458190313,0.02249846,0.302180193
3.97E-05,0.030498347,0.025926137,0.001268973,0.43770757,0.429301572,0.006719887,0.354395841
5.92E-05,0.000856482,0.03100956,0.004081962,0.049448355,0.308134909,0.026752161,0.423949118
1.00E-05,0.015516452,0.009408198,0.000784431,0.037022698,0.472158086,0.016919863,0.171154052
1.14E-05,0.005377187,0.028920801,0.002805742,0.119233103,0.147015723,0.015184455,0.14568527
4.20E-06,0.004273774,0.010397091,0.004231448,0.233850153,0.41523004,0.02067565,0.441806587
5.66E-07,0.015883392,0.012466943,0.044834999,0.088143686,0.28998703,0.015609823,0.387142214
1.87E-05,0.025113772,0.009393743,0.008252599,0.183053386,0.064165348,0.002158653,0.4998777
2.59E-06,0.040580178,0.022318257,0.00271319,0.131063402,0.076860857,0.02692009,0.22757511
1.21E-05,0.022343416,0.017559245,0.028443906,0.090675297,0.251998861,0.015187395,0.483359938
3.32E-05,0.009122142,0.008535039,0.034408754,0.130147505,0.56570788,0.002000294,0.045896273
8.49E-05,0.011768323,0.008961983,0.010521176,0.17242558,0.420425791,0.012132768,0.080621283
3.91E-05,0.004702538,0.027612817,0.008630522,0.576842976,0.417513183,0.038279706,0.422564498
1.24E-05,0.006552955,0.001876488,0.027626081,0.052669301,0.260767149,0.049214788,0.071572172
1.08E-05,0.000905902,0.00770647,0.003370431,0.386458089,0.509077132,0.045169038,0.407805261
1.39E-05,0.01545914,0.002631742,0.016958002,0.189188531,0.196825666,0.033167781,0.040756925
1.27E-05,0.011869342,0.001512044,0.016588763,0.31465483,0.528899027,0.022928861,0.258933003
2.48E-05,0.010039256,0.000537709,0.025992785,0.243689273,0.12743483,0.031312771,0.461865088
2.47E-05,0.00869964,0.006012607,0.001649639,0.433366985,0.562014263,0.003390284,0.367657355
1.51E-05,0.025887609,0.030483104,0.006947757,0.253612448,0.504900118,0.001604856,0.064296283
7.37E-05,0.083792298,0.035266829,0.047995098,0.058731589,0.285634214,0.033694284,0.207284195
4.77E-05,0.01469028,0.014314849,0.005131554,0.350908043,0.445546341,0.046179398,0.365748774
8.61E-06,0.009229605,0.00580135,0.014123353,0.293107425,0.378606306,0.013930584,0.305817035
1.86E-05,0.025092005,0.01174602,0.001378503,0.027250994,0.354542492,0.00373231,0.0935855
1.03E-05,0.003950498,0.048551239,0.00233766,0.361065567,0.2520771,0.09572414,0.36980394
7.72E-06,0.014590244,0.012761339,0.001205429,0.037825239,0.445280073,0.004259661,0.21937192
8.10E-06,0.015702595,0.022186827,0.014855971,0.098160007,0.54055426,0.013487371,0.054816388
5.06E-07,0.000507178,0.035292834,0.009180175,0.178486345,0.140932486,0.012414814,0.132911546
9.27E-06,0.033586443,0.0352139,0.004244394,0.516364534,0.578291421,0.010357613,0.142039212
2.27E-05,0.008345305,0.015190517,0.0142056,0.022155087,0.572249345,0.028647525,0.471815989
2.05E-05,0.020185428,0.007868358,0.001561509,0.35105152,0.523160244,0.076425111,0.070131829
1.17E-05,0.039409777,0.001453307,0.004885443,0.582909346,0.480507049,0.023000236,0.021626849
1.09E-05,0.035493871,0.014005271,0.001539562,0.144987829,0.552031518,0.030355693,0.098327163
3.29E-05,0.020203048,0.015959484,0.004488025,0.516895662,0.200878354,0.007853508,0.321412588
0.000127155,0.001279449,0.043885081,0.008411497,0.350686026,0.200865708,0.005149751,0.206380171
1.86E-05,0.016002331,0.00999967,0.021854815,0.21917987,0.331998024,0.007723499,0.159036212
1.42E-05,0.003549939,0.007994072,0.025480732,0.306105881,0.340003506,0.004245333,0.341966723
7.00E-05,0.005385416,0.008061956,0.007121461,0.033653078,0.334142272,0.010727686,0.164052401
2.62E-05,0.00343634,0.025965621,0.009632058,0.033992639,0.40129354,0.05621854,0.52587264
1.56E-05,0.052731975,0.006031272,0.035693355,0.203439251,0.397523207,0.014965175,0.440088104
1.65E-05,0.037427487,0.000375041,0.0027671,0.175546016,0.521482296,0.013509012,0.100978921
1.66E-06,0.018250673,0.015081654,0.001215816,0.054205925,0.272403221,0.017320223,0.321397323
1.10E-05,0.009313713,0.016657132,0.005160048,0.114979586,0.463976543,0.007740006,0.454507526
4.36E-06,0.019572813,0.001411186,0.004145642,0.049875987,0.399610471,0.0321804,0.462109293
1.38E-05,0.038600705,0.004818695,0.00452872,0.340355618,0.438724974,0.01069528,0.091385635
3.78E-05,0.012796778,0.006331004,0.001540965,0.0964526,0.265115099,0.026023641,0.148902489
2.30E-06,0.007560748,0.017964036,0.010255991,0.027016998,0.177403812,0.004686273,0.133697322
1.87E-05,0.005349432,0.053120794,0.028323318,0.031959226,0.159044112,0.000984439,0.121557901
2.68E-06,0.003404366,0.033607491,0.009423215,0.123476223,0.154346237,0.067044085,0.099946008
7.71E-07,0.000634863,0.004591719,0.001294415,0.192036229,0.36587789,0.012037489,0.412028776
1.91E-05,0.001971775,0.046859444,0.013370388,0.084446683,0.496895727,0.000180619,0.570558276
1.16E-05,0.008484744,0.002952133,0.000116565,0.247360856,0.17161068,0.059549622,0.413313169
5.71E-06,0.001417183,0.016468454,0.010867925,0.09074449,0.204931631,0.024682862,0.177787186
9.87E-06,0.008019316,0.000469435,0.00623016,0.161889964,0.177341764,0.003269491,0.065229589
4.28E-05,0.022956254,0.014715777,0.011233448,0.418710151,0.456647668,0.012494772,0.133909637
2.80E-05,0.00132039,0.008027151,0.008626708,0.069194834,0.433716695,0.041500226,0.490883138
4.23E-06,0.023589125,0.047138281,0.003531896,0.161825386,0.335000631,0.008559513,0.141459857
1.19E-05,0.02000335,0.004070952,0.009648393,0.17357714,0.251769213,0.009939125,0.128108984
3.66E-06,0.019176654,0.039840631,0.01238427,0.303822209,0.379704765,0.031855147,0.173443815
4.40E-06,0.031488766,0.013887391,0.004787472,0.035608068,0.467442548,0.018038016,0.130326878
1.01E-05,0.010934531,0.023115699,0.026616844,0.022458701,0.322235236,0.00421859,0.071810716
1.05E-05,0.015297509,0.027351863,0.003517338,0.328048199,0.374026762,0.00409198,0.22000448
3.12E-06,0.001186176,0.007840035,0.022478857,0.048137802,0.485541554,0.013291215,0.136216088
6.69E-05,0.031538723,0.023115727,0.002734759,0.166187084,0.265496886,0.002643906,0.259369396
1.16E-05,0.015946282,0.013777037,0.018104596,0.191648848,0.227610587,0.006723712,0.272669253
1.79E-05,0.010300916,0.049510741,0.014997026,0.434211781,0.33280752,0.058818882,0.327681613
5.44E-06,0.033737828,0.011016699,0.010256657,0.301322708,0.309931913,0.007760874,0.395365488
7.58E-06,0.016473499,0.056109272,0.037725514,0.188364102,0.554618895,0.034043394,0.248689645
1.38E-05,0.00538723,0.000375052,0.018963806,0.37467498,0.22673543,0.005804929,0.099539979
3.56E-05,0.006825894,0.010358773,0.001126022,0.171667612,0.114957322,0.019986309,0.051604279
5.07E-05,0.022091015,0.022401403,0.010685279,0.105003708,0.477489019,0.10019434,0.465588602
1.55E-05,0.005754955,0.011046536,0.015816758,0.316106576,0.470457507,0.064555751,0.244291323
3.33E-06,0.02232494,0.042898996,0.004499537,0.478618688,0.404886087,0.025311408,0.077725624
2.67E-05,0.000533957,0.003646685,0.001251978,0.08667622,0.526096076,0.003122451,0.535071812
1.40E-05,0.003559336,0.002212455,0.014362767,0.066905209,0.562198146,0.005542601,0.108633787
1.37E-05,0.029889399,0.049986861,0.005918925,0.214321351,0.402562489,0.045635587,0.321324744
4.23E-06,0.004182868,0.005388109,0.049385804,0.186939904,0.401662364,0.025185776,0.23764759
7.31E-06,0.02179723,0.00564313,0.027734078,0.112467841,0.14649047,0.009211506,0.119005365
2.12E-06,0.031512549,0.002207729,0.003747743,0.068483749,0.513290389,0.031825182,0.048274764
3.05E-05,0.01573803,0.011304794,0.002427558,0.07937425,0.14167197,0.115143299,0.345900391
5.44E-06,0.014458067,0.015468459,0.001292508,0.351514406,0.219856907,0.053002562,0.013538106
6.02E-05,0.000625764,0.01188799,0.023929556,0.031869197,0.24758536,0.007980189,0.490593601
2.80E-05,0.009290161,0.018736383,0.005446277,0.514180139,0.224457854,0.035077062,0.30501946
2.86E-06,0.010613248,0.015028526,0.002650126,0.129852732,0.178102316,0.001535728,0.556599781
6.95E-05,0.020362938,0.001176859,0.009329669,0.027405294,0.42642523,0.012537988,0.241720914
4.61E-05,0.018080272,0.015004908,0.00154267,0.090031398,0.188674889,0.08165238,0.123777604
3.36E-05,0.047524095,0.030160086,0.010780993,0.005476726,0.547899053,0.024967095,0.424705766
5.90E-05,0.005551929,0.003525999,0.015144841,0.070014664,0.267848158,0.010162411,0.055570073
3.89E-05,0.000987925,0.007029943,0.008417447,0.25523875,0.52453145,0.001123283,0.053423268
4.54E-06,0.004234543,0.007711151,0.00903282,0.211099211,0.413278013,0.042997538,0.020503949
5.07E-05,0.014171291,0.006688279,0.008192161,0.260781867,0.451184629,0.003819634,0.446243296
2.41E-05,0.010419459,0.030071979,0.001152391,0.155740552,0.40765389,0.02861579,0.136866324
2.96E-05,0.011597677,0.021787484,0.032736407,0.382060081,0.479278871,0.024586515,0.061008452
1.88E-05,0.017796426,0.002032599,0.019317161,0.173076981,0.35917274,0.006525266,0.509216744
4.81E-05,0.011366145,0.03599195,0.002440036,0.214548111,0.262892338,0.019788746,0.486617751
8.90E-06,0.016845398,0.012782681,0.00639251,0.276288405,0.364812089,0.005967431,0.031839037
1.14E-05,0.035215137,0.012740742,0.034186682,0.256120978,0.387090747,0.010103291,0.341904004
3.72E-05,0.001777683,0.005717229,0.003905405,0.175766271,0.487380021,0.048746746,0.21846872
2.46E-05,0.012757961,0.024411118,0.000867114,0.037926742,0.563688368,0.013779631,0.089462848
2.24E-05,0.011228665,0.033698623,0.011106942,0.503066229,0.500299599,0.019991573,0.497341838
3.80E-06,0.028752915,0.002722455,0.008751377,0.13527124,0.190999732,0.006016908,0.332659063
2.20E-05,0.004397196,0.020236891,0.008851504,0.321903221,0.568766199,0.038805146,0.048925544
7.58E-05,0.02964276,0.016254708,0.000260439,0.042862342,0.467069713,0.026942669,0.072621451
3.50E-05,0.008694534,0.003032503,0.002356563,0.257823721,0.323989849,0.042414872,0.481347623
4.60E-05,0.002540257,0.019091213,0.030942671,0.183190289,0.55795246,0.00089555,0.191625623
1.50E-05,0.000224317,0.02167876,0.00487161,0.455660316,0.429000153,0.02971316,0.24216966
1.37E-05,0.017807959,0.009524301,0.008097162,0.126734379,0.506820117,0.018372649,0.520763631
3.28E-05,0.005592538,0.037435099,0.012909456,0.080200772,0.519240885,0.01828834,0.115479268
1.50E-05,0.023666347,0.005139334,0.01850394,0.253829728,0.118095613,0.011621262,0.299111439
1.07E-05,0.016103392,0.00730577,0.003119395,0.312197434,0.292752456,0.011321939,0.068093709
1.29E-05,0.012199241,0.007578816,0.020391926,0.105590783,0.347234572,0.005357858,0.109543049
4.61E-06,0.00958504,0.030370508,8.71E-05,0.136576824,0.599631613,0.017060528,0.134926375
2.57E-06,0.007134643,0.013653455,0.053154603,0.064775425,0.219787122,0.024092486,0.125210623
1.37E-05,0.007162498,0.062895734,0.001210985,0.352915943,0.253010585,0.000658316,0.167531368
3.19E-06,0.059021962,0.004294962,0.021360428,0.05529481,0.549265578,0.000509011,0.029418051
3.60E-05,0.00576383,0.011215053,0.01172289,0.110974273,0.41130991,0.022712252,0.126567466
8.85E-06,0.001092779,0.035332972,0.006628759,0.477991739,0.487495839,0.013961755,0.135847655
7.25E-05,0.016589097,0.000440568,0.004439265,0.095894601,0.470940789,0.004845091,0.445837397
1.61E-05,0.054360508,0.014004748,0.002507866,0.276620114,0.378377177,0.003701818,0.475279729
1.73E-05,0.01334136,0.01265264,0.026213988,0.023105809,0.456761151,0.012348714,0.261011868
2.42E-05,0.024350755,0.004294173,0.003800131,0.166208601,0.518523422,0.002000038,0.120751034
2.23E-05,0.009022478,0.011533397,0.007525813,0.094423018,0.565445024,0.000130439,0.152845533
1.22E-05,0.002614326,0.035611573,0.016871007,0.064575684,0.494766849,0.013042927,0.544281829
5.44E-05,0.006403316,0.040190101,0.010383817,0.407335875,0.400608953,0.005633408,0.380181801
9.18E-05,0.001533267,0.040531497,0.011387502,0.527691109,0.537953872,0.018604675,0.10113785
3.34E-05,0.002204953,0.014274478,0.030095977,0.452459536,0.49836089,0.013424401,0.074626817
1.51E-05,0.000968192,0.007001942,0.002655053,0.039678467,0.410179815,0.021876293,0.230018736
1.90E-06,0.00325636,0.030628741,0.007877682,0.485545292,0.403996626,0.035896401,0.068159596
2.59E-05,0.004547038,0.015364187,0.033886409,0.081188125,0.589253511,0.019509175,0.446331283
1.25E-05,0.028909369,0.019275014,0.02594515,0.242017211,0.435536485,0.035427468,0.130633108
1.58E-05,0.030460418,0.011071052,0.014737562,0.044614581,0.390802287,0.026781548,0.061605139
3.60E-06,0.000450583,0.080060702,0.013056416,0.192409929,0.431231161,0.046099755,0.187455238
9.71E-06,0.017934782,0.03435692,0.018003403,0.415333837,0.425526106,0.008215801,0.012650333
8.67E-06,0.041614983,0.009417544,0.016865967,0.402906938,0.524951347,0.026443859,0.04453073
1.81E-05,0.027528638,0.024961209,0.005169737,0.549623832,0.169301753,0.000379865,0.059102015
1.73E-05,0.02221645,0.008856747,0.013129782,0.155611851,0.544050723,0.003697674,0.272584184
2.39E-05,0.002897511,0.033847941,0.0097667,0.086748986,0.272070475,0.038741912,0.092820431
1.03E-06,0.02576906,0.001755699,0.000623435,0.473503978,0.185046774,0.096409804,0.067099766
1.60E-05,0.010684868,0.010998567,0.008482178,0.250608348,0.530585597,0.013062683,0.091200261
3.01E-05,0.008113512,0.004868346,0.000452816,0.351781312,0.244230137,0.047915751,0.48119165
1.13E-05,0.010365201,0.004934091,0.011170036,0.482480407,0.217599304,0.01127175,0.061269025
9.33E-06,0.01346672,0.041079505,0.004180058,0.267967155,0.198616147,0.000561263,0.455444728
7.23E-06,0.008625534,0.00942763,0.006435326,0.476611492,0.29116229,0.016182355,0.17718414
1.45E-06,0.009725713,0.012591762,0.004383172,0.368024995,0.093226351,0.017109516,0.129895582
3.31E-06,0.000482719,0.008425299,0.009732018,0.196267585,0.556727315,0.003529671,0.261647168
4.40E-05,0.042544341,0.016665151,0.00128166,0.137331887,0.427238951,0.016684199,0.21236917
3.79E-05,0.029826595,0.004938182,0.072114522,0.076514752,0.065471018,0.013681982,0.132098031
6.84E-07,0.019214898,0.004162857,0.006961078,0.079210333,0.189137581,0.029241212,0.029397254
8.91E-07,0.004684289,0.000506324,0.020489544,0.39900639,0.325065363,0.020538031,0.038566294
5.91E-05,0.021393318,0.022829891,0.000321233,0.294117218,0.544603857,0.013830419,0.070710105
3.95E-06,0.003988942,0.000548219,0.012966777,0.327297464,0.236475683,0.01644447,0.28982066
3.47E-05,0.001997739,0.004915597,0.006949419,0.282624112,0.573927138,0.022623981,0.066824091
1.27E-05,0.001993121,0.055679371,0.002825082,0.446009155,0.369314805,0.002801802,0.155458075
4.43E-05,0.008479916,0.018427436,0.009325989,0.061643542,0.383766606,0.008484237,0.193347596
6.86E-05,0.070893151,0.047516903,0.027904699,0.23989449,0.145426693,0.00630301,0.022279232
6.15E-06,0.029983434,0.011460255,0.030119897,0.512362277,0.349126121,0.019141713,0.347066862
1.46E-05,0.018700746,0.022831332,0.005569473,0.423691223,0.257626927,0.011857243,0.260512411
7.95E-06,0.028220164,0.006776445,0.020268354,0.029306958,0.118603824,0.031649471,0.071999496
6.12E-05,0.043033295,0.017541717,0.001208563,0.462973012,0.219111122,0.046081754,0.100160677
5.29E-05,0.01142231,0.011357753,0.015924696,0.086712883,0.390008577,0.020090169,0.455642697
4.20E-05,0.007507921,0.002143493,0.009450621,0.541560501,0.574984725,0.014782459,0.116898656
3.43E-05,0.008990859,0.016195358,0.004434409,0.050349796,0.574384335,0.005716836,0.390718589
8.28E-06,0.017935844,0.065815219,0.035080423,0.108417352,0.095949336,0.054048926,0.300466985
3.06E-06,0.04821917,0.015968962,0.01833206,0.018907217,0.492605509,0.012500817,0.066671705
4.32E-06,0.028521741,0.004559105,0.004077383,0.222998495,0.468905433,0.001888744,0.226648461
4.09E-05,0.018905383,0.010595796,0.000496255,0.386177243,0.571199409,0.037712864,0.211785775
4.59E-05,0.020056051,0.018489452,0.010054147,0.290815578,0.223488836,0.040358449,0.022536436
3.54E-05,4.08E-05,0.003318767,0.002248719,0.174663428,0.057187101,0.032450991,0.214125172
5.42E-06,0.017542143,0.004714156,0.005066973,0.109144875,0.249447657,0.043339673,0.332777173
3.17E-06,0.00636046,0.003906426,0.001452033,0.432061591,0.399997418,0.036604286,0.467084806
3.22E-06,0.001152944,0.010969796,0.005042904,0.109291098,0.234827863,0.046203884,0.325692285
6.94E-06,0.003777828,0.027304866,0.001823609,0.042894986,0.553394619,0.038606889,0.379205184
9.09E-07,0.018134865,0.017169208,0.016444139,0.564194769,0.275202993,0.017422785,0.282544419
7.11E-09,0.014400221,0.079251979,0.013817311,0.07442934,0.21840814,0.007413121,0.340814751
1.76E-06,0.005363036,0.063261527,0.042807432,0.561386206,0.549216687,0.005594023,0.063159501
5.11E-05,0.009754973,0.004169451,0.003077776,0.228768072,0.335297662,0.004808625,0.522340705
2.57E-05,0.037572668,0.043279263,0.001537271,0.058008955,0.557905769,0.020575967,0.038304379
1.40E-05,0.021425465,0.022614651,0.014983262,0.433349484,0.376789431,0.017355826,0.165957803
9.92E-06,0.001592544,0.020423453,0.0223953,0.16872371,0.271677198,0.012705179,0.558772672
3.36E-06,0.005141239,0.00565516,0.008694564,0.182446948,0.349158804,0.013063272,0.490052922
2.13E-07,0.039842292,0.020022515,0.043582578,0.375038572,0.559333756,0.004171875,0.377406733
0.000126958,0.068767238,0.043219619,0.010137162,0.249481999,0.54349409,0.002355874,0.112660664
3.04E-05,0.009948735,0.106446742,0.047273127,0.42714025,0.40432346,0.019893502,0.184766527
1.05E-05,0.006049425,0.01793115,0.001425615,0.417286772,0.547250874,0.081519684,0.041154038
3.21E-05,0.00046901,0.019050546,0.029231916,0.211256783,0.568635958,0.014435681,0.102951023
4.33E-05,0.046099854,0.025011287,0.024481057,0.265453069,0.306685256,0.049417019,0.552359328
6.22E-06,0.00743766,0.0671647,0.012935202,0.488070874,0.209721299,0.081964637,0.141200736
1.42E-06,0.012307335,0.03935136,0.004975992,0.270571525,0.093564918,0.018602009,0.514929194
5.61E-05,0.01141349,0.059029755,0.000998013,0.527782917,0.097688836,0.018367165,0.130024541
6.53E-06,0.009764743,0.004069458,0.015893652,0.290465921,0.287737647,0.003701552,0.123812447
7.58E-06,0.00062393,0.000621724,0.007408811,0.083716761,0.467303736,0.020706073,0.288568868
