0.0,0.0375,0.5944033464830186
0.0,0.075,1.0816006031542533
0.0,0.11249999999999999,1.2893108942069835
0.0,0.15,1.3614476430169111
0.0,0.1875,1.3837749324146207
0.0,0.22499999999999998,1.3912455586917598
0.0,0.2625,1.3946009225278952
0.0,0.3,1.3970915312318781
0.0,0.33749999999999997,1.3995181720237755
0.0,0.375,1.4021926720101061
0.0,0.4125,1.4054213046806248
0.0,0.44999999999999996,1.4095195010109274
0.0,0.4875,1.4146518072866516
0.0,0.525,1.4214481180718044
0.0,0.5625,1.4306962279524709
0.0,0.6,1.4431577558312763
0.0,0.6375,1.4607631956730596
0.0,0.6749999999999999,1.487466090906596
0.0,0.7125,1.532138515650773
0.0,0.75,1.60409773996494
0.0,0.7875,1.6549016562810994
0.0,0.825,1.6956384657355001
0.0,0.8624999999999999,1.7459379539758
0.0,0.9,1.812802045037
0.0375,0.075,0.5963122897518326
0.0375,0.11249999999999999,1.0805380428453428
0.0375,0.15,1.2891471875275249
0.0375,0.1875,1.358359807416596
0.0375,0.22499999999999998,1.3789508822691308
0.0375,0.2625,1.3850473204476847
0.0375,0.3,1.3885804222306177
0.0375,0.33749999999999997,1.391281332560518
0.0375,0.375,1.3941278821686607
0.0375,0.4125,1.3974587689715312
0.0375,0.44999999999999996,1.4013433942272089
0.0375,0.4875,1.4068263304647775
0.0375,0.525,1.4135653389638558
0.0375,0.5625,1.4229947548011712
0.0375,0.6,1.435517527085959
0.0375,0.6375,1.4533723384917583
0.0375,0.6749999999999999,1.4801708421459232
0.0375,0.7125,1.5245869658923819
0.0375,0.75,1.5966378451429502
0.0375,0.7875,1.6484132755731997
0.0375,0.825,1.6888646950481998
0.0375,0.8624999999999999,1.7396770957316998
0.0375,0.9,1.8054975791178
0.075,0.11249999999999999,0.5948227745302184
0.075,0.15,1.0780156111158967
0.075,0.1875,1.2776591001069304
0.075,0.22499999999999998,1.340405855788016
0.075,0.2625,1.355208762573695
0.075,0.3,1.3603506251629818
0.075,0.33749999999999997,1.363620321915974
0.075,0.375,1.3663704269074506
0.075,0.4125,1.3699215663994342
0.075,0.44999999999999996,1.3740270489303883
0.075,0.4875,1.379388118426597
0.075,0.525,1.386529104747092
0.075,0.5625,1.3959504939289535
0.075,0.6,1.4083728349299158
0.075,0.6375,1.4260551086769697
0.075,0.6749999999999999,1.452658142747786
0.075,0.7125,1.4968119001954039
0.075,0.75,1.5691925162443399
0.075,0.7875,1.6191435538435
0.075,0.825,1.6597353127105998
0.075,0.8624999999999999,1.7090004838105997
0.075,0.9,1.7747050722028002
0.11249999999999999,0.15,0.5910245213904981
0.11249999999999999,0.1875,1.0553197119983078
0.11249999999999999,0.22499999999999998,1.227627720857404
0.11249999999999999,0.2625,1.2704378266425693
0.11249999999999999,0.3,1.2798946371822881
0.11249999999999999,0.33749999999999997,1.2839059592158155
0.11249999999999999,0.375,1.2871985667917716
0.11249999999999999,0.4125,1.2913753212285226
0.11249999999999999,0.44999999999999996,1.2945578191464484
0.11249999999999999,0.4875,1.299278351839579
0.11249999999999999,0.525,1.3062853358904138
0.11249999999999999,0.5625,1.315696418226152
0.11249999999999999,0.6,1.328028202943839
0.11249999999999999,0.6375,1.3449142953602908
0.11249999999999999,0.6749999999999999,1.370704368520389
0.11249999999999999,0.7125,1.4145011751276477
0.11249999999999999,0.75,1.4838373939929401
0.11249999999999999,0.7875,1.5335008295093002
0.11249999999999999,0.825,1.5723450549826
0.11249999999999999,0.8624999999999999,1.6203586527777998
0.11249999999999999,0.9,1.6829329618321
0.15,0.1875,0.5695884206028303
0.15,0.22499999999999998,0.9583029026387532
0.15,0.2625,1.0647287680813307
0.15,0.3,1.088065099610232
0.15,0.33749999999999997,1.093456149559896
0.15,0.375,1.0963529277773523
0.15,0.4125,1.0990922576373288
0.15,0.44999999999999996,1.1026426371710176
0.15,0.4875,1.107030536171768
0.15,0.525,1.113590107385512
0.15,0.5625,1.1219339172859646
0.15,0.6,1.1330034245242526
