2.713267966000000136e-11,2.798119453999999996e-11,5.290633432999999749e-12,4.892529800000000243e-12,5.371073272999999989e-12,1.649056270000000071e-12,9.634507175999999458e-13,5.148822712999999900e-14,3.198979082000000220e-13,3.226550583000000198e-13,2.348706846000000033e-14,1.862367409999999969e-13,2.238899291999999933e-13,6.189517181000000314e-14,5.284391930999999836e-15,3.918092563000000220e-14,1.051449658999999995e-13,9.839808887999999611e-15,6.067195964999999800e-16,1.077216886999999964e-13,2.901823156999999951e-15,4.905115910999999788e-15,5.607965478999999996e-16,7.232888384000000444e-16,3.074593568000000040e-15,4.493674512999999649e-15,3.922868727999999699e-14,3.086843434000000135e-15,1.859891220000000110e-14,1.574278079000000107e-20,1.002799616000000035e-15,2.040489401999999941e-14,1.212242929000000096e-15,2.142588574999999836e-15,1.561185373999999997e-14,2.556212681000000008e-15,7.793421320000000377e-21,1.394897551000000013e-15,3.576380748999999793e-16,1.486903634999999900e-14,1.542129307999999976e-20,3.128146369999999922e-16,6.241419579999999641e-15,4.607698026999999862e-21,3.215317484000000189e-16,2.959381351999999897e-21,2.703004275999999883e-15,7.495869895000000160e-21,1.106364650000000046e-16,1.188191075999999911e-16,3.052518864999999861e-20,1.379030886999999926e-16,1.257318222999999972e-15,4.108142867000000148e-16,9.574045120999999063e-16,2.192921659000000071e-16,4.984711743000000136e-16,4.464941214999999925e-18,5.495055821999999802e-16,2.356615129000000189e-15,1.844331354000000066e-16,3.284408684999999936e-21,2.040204995999999891e-19,7.981345895000000169e-11,2.385208472999999998e-15,3.699544919999999962e-16,5.057351797000000214e-21,1.156160842999999976e-21,1.645023424000000060e-16,9.175395458000000393e-17,9.653064187999999426e-20,2.003426109999999920e-17,6.574836618999999811e-17,4.654857153000000023e-23,2.358074328000000053e-19,4.148466137000000125e-19,5.746654560000000316e-21,7.815737536999999862e-17,2.931952076999999896e-20,1.276807506000000033e-23,2.135587481000000022e-18,1.438583058000000085e-21,8.529438848999999809e-19,9.589005792999999919e-17,3.603601288000000047e-16,5.651751994999999841e-18,1.595214601999999892e-16,7.291297644999999607e-17,7.700157050000000288e-23,3.027384499000000190e-18,1.207606607000000042e-17,2.983104140999999864e-15,8.545288817000000041e-20,1.542697870999999903e-22,1.902737126000000136e-17,1.125284486000000019e-21,2.542019183999999930e-17,5.788390504000000355e-16,2.003309625999999986e-23,4.055038663999999929e-30,1.516788143999999910e-21,3.731105534999999816e-17,1.329383642000000012e-18,3.481897452999999963e-16,3.641024357000000091e-16,6.513068026999999932e-22,5.744054964999999931e-21,1.405125985000000007e-25,9.051271899000000385e-22,7.068070107000000505e-17,4.620171576999999847e-16,1.471502461999999891e-16
1.475490227999999888e-10,1.544553806999999884e-10,2.835173796000000064e-11,2.564034477000000108e-11,2.973682503000000043e-11,8.882001070000000293e-12,4.346521687999999688e-12,7.412475679000000341e-13,2.039651871000000096e-12,1.679839120000000097e-12,3.051645080000000055e-13,8.360894748000000312e-13,9.131019712000000660e-13,3.899533747000000084e-13,7.553649401999999620e-14,2.503387820000000013e-13,7.091268827000000000e-13,1.411782245000000113e-13,1.532626024000000063e-14,5.838666740000000461e-13,3.674397263000000246e-14,6.389957201000000388e-14,1.599681082000000114e-14,1.416081565999999962e-14,4.266057420000000212e-14,5.830760287000000370e-14,2.632832328000000137e-13,4.440942763999999914e-14,9.876819293000000035e-14,7.545435238999999750e-19,1.450163422999999897e-14,1.353272805000000093e-13,2.453954397999999887e-14,1.851648666000000105e-14,7.468635274999999717e-14,1.636771914000000099e-14,4.485900691000000480e-19,1.778161416999999909e-14,8.799369362999999524e-15,5.958649038999999760e-14,3.242756537999999828e-19,4.344872142000000183e-15,3.416848866999999707e-14,9.943001816000000248e-20,9.042883366999999954e-15,1.475146793999999997e-19,1.460033646999999996e-14,4.715379394000000148e-19,3.070537928000000131e-15,2.972314060999999953e-15,6.755383024999999820e-19,2.797806841000000094e-15,6.664918824000000131e-15,3.553789727000000393e-15,1.238305505000000060e-14,4.926040572999999928e-15,4.400046633999999677e-15,1.330525399999999988e-16,7.069758358999999906e-15,2.050556939999999856e-14,2.585190151999999920e-15,7.990488904999999813e-20,1.360934447999999975e-17,1.786663476999999970e-10,1.935274113000000116e-14,8.133350024999999520e-15,2.683674642999999992e-19,4.163911720999999851e-20,3.084662213999999991e-15,1.152732869000000053e-15,7.801542709000000596e-18,5.338378568000000398e-16,1.731284245000000026e-15,3.455895105999999704e-21,1.773495586000000149e-17,2.247770658999999986e-17,1.366182851000000098e-19,4.334144200000000188e-16,7.178645043000000463e-19,9.280258677000000034e-22,1.180054075000000071e-16,9.249204251000000321e-20,2.564793248000000101e-17,8.395434414999999825e-16,1.904970810000000120e-15,1.862606029999999933e-16,1.016312348000000072e-15,1.437206899999999905e-15,5.845634769000000246e-21,1.076603840999999950e-16,2.035727869000000017e-16,1.432071501999999983e-14,4.617760370999999972e-18,1.478080442999999860e-20,2.452704042000000000e-16,2.039477740999999890e-20,5.262828269999999687e-16,8.383120065999999941e-15,1.556245947000000067e-21,8.180074319000000588e-28,8.459648510999999819e-20,9.021681607000000242e-16,2.127993580999999873e-17,1.965921036999999857e-15,2.018179965999999917e-15,1.530113603999999974e-20,1.267038347999999962e-19,3.336996372999999911e-23,4.487869731999999753e-20,1.730820670999999988e-15,3.698914496999999809e-15,9.534617567999999321e-16
4.314296546000000042e-10,4.227753877000000092e-10,8.252271591000000336e-11,7.490376704000000308e-11,8.162132392000000264e-11,2.403472507000000147e-11,1.148044724000000036e-11,3.277090793999999970e-12,6.263905572999999643e-12,4.861958930999999608e-12,1.271316846999999972e-12,2.220484322000000013e-12,2.234607347000000087e-12,1.208033156000000066e-12,3.316745715000000150e-13,7.640454489999999909e-13,2.045319315999999909e-12,6.312025967999999630e-13,9.169191197000000616e-14,1.577368101000000056e-12,1.564496251000000124e-13,2.649532316999999799e-13,9.420344678999999820e-14,7.437557007000000486e-14,1.895327860999999887e-13,2.426602563999999897e-13,7.722779259999999993e-13,1.957562592000000080e-13,2.858976509999999986e-13,7.072663490999999399e-18,6.618103947000000550e-14,3.936439304999999979e-13,1.277309433000000057e-13,6.723150862000000396e-14,1.912401744999999917e-13,4.960445457000000238e-14,4.735680185999999963e-18,7.275821107000000555e-14,5.281236547000000271e-14,1.460640698000000038e-13,2.158408638999999839e-18,1.963265401999999931e-14,9.300165297999999716e-14,6.678130719999999696e-19,5.553964544000000313e-14,1.385407249000000055e-18,4.267995348000000297e-14,4.932155911999999664e-18,1.844014298999999937e-14,1.723293281999999847e-14,4.502986003000000019e-18,1.415693585999999921e-14,1.944530978000000046e-14,1.290775806000000008e-14,5.187703859999999884e-14,2.533001245999999875e-14,1.576170507999999959e-14,9.110243395000000081e-16,2.938057760000000028e-14,6.431400080999999691e-14,1.148006474999999976e-14,5.861734029999999990e-19,1.255244862999999983e-16,2.757349421999999779e-10,6.429411209000000574e-14,4.193105342999999903e-14,2.395563145000000045e-18,2.742382433000000018e-19,1.501784848999999955e-14,4.718675822000000190e-15,8.497166853000000410e-17,3.175673720999999832e-15,1.039239130000000059e-14,3.816469659999999914e-20,1.750947711000000021e-16,2.021498274999999977e-16,8.815785021000000113e-19,1.181443904000000091e-15,4.570068476000000136e-18,9.992956600000000562e-21,1.049794238000000031e-15,9.436496786000000465e-19,1.728556742000000112e-16,3.047702640000000119e-15,5.505564895999999699e-15,1.231487508000000034e-15,3.107639656000000127e-15,7.278701650999999746e-15,6.553376978999999461e-20,7.054020325999999655e-16,8.729822948000000145e-16,3.696077313999999753e-14,4.431295263999999913e-17,1.793660850999999897e-19,9.701987657999999103e-16,1.217488862000000043e-19,2.763422268999999913e-15,3.745139302999999762e-14,1.918783815000000001e-20,1.983997506000000109e-26,9.103758944000000046e-19,5.180682751000000218e-15,9.085521132000000197e-17,5.457179227000000040e-15,5.540035173999999754e-15,1.105651360000000043e-19,8.672164637000000232e-19,6.339016087999999695e-22,4.144928690999999950e-19,1.009698591000000075e-14,1.231157635000000024e-14,2.936299411000000034e-15
9.882597984999999786e-10,9.063400492999999684e-10,1.898274727000000100e-10,1.712388939000000059e-10,1.740644621999999888e-10,5.159501046000000145e-11,2.483889764000000049e-11,9.546950760000000749e-12,1.473549885000000011e-11,1.113762419999999995e-11,3.470332513000000038e-12,4.783144539999999868e-12,4.600161945999999697e-12,2.826634390000000073e-12,1.010327440000000054e-12,1.815675816000000091e-12,4.474587816000000061e-12,1.831313691000000199e-12,3.134295712999999815e-13,3.350051631000000190e-12,4.312428966000000030e-13,7.426078974999999811e-13,3.228827980999999939e-13,2.298218526999999969e-13,5.450351526000000137e-13,6.715046627999999722e-13,1.677143151999999999e-12,5.813534111000000370e-13,6.525999078999999602e-13,3.707233919000000303e-17,1.935902635000000048e-13,8.604176542000000077e-13,3.950914170000000019e-13,1.756626244999999971e-13,4.023533885000000023e-13,1.182403429000000073e-13,2.695481394000000082e-17,1.980850314999999935e-13,1.827329886999999900e-13,2.990681289000000126e-13,9.621125368999999563e-18,5.665152955999999946e-14,1.965417936999999906e-13,3.005395158999999848e-18,1.830504018000000097e-13,7.061138111000000195e-18,9.817626522999999664e-14,2.585153977999999982e-17,6.162483455000000228e-14,6.188102224999999474e-14,2.006164831999999878e-17,4.444205084999999947e-14,4.472830774000000086e-14,3.390789132999999705e-14,1.426840491999999944e-13,7.506506637000000539e-14,4.140829093000000043e-14,3.491866329000000030e-15,8.142987753000000141e-14,1.463572149000000003e-13,3.340728913000000031e-14,2.736767204000000049e-18,5.470437138000000084e-16,3.742824706000000228e-10,1.556877612000000027e-13,1.271571112999999973e-13,1.148287864999999953e-17,9.768193834999999928e-19,4.568482982999999734e-14,1.294049924999999969e-14,4.138777590000000211e-16,1.047982396000000004e-14,3.637321421000000086e-14,2.096776851000000077e-19,8.213007237999999979e-16,9.286309055000000586e-16,3.691439608999999920e-18,2.495077258000000166e-15,1.865680965000000136e-17,5.503753284000000532e-20,4.941001233000000352e-15,5.039201696000000104e-18,6.731907009999999915e-16,8.018222506999999745e-15,1.268821530000000017e-14,4.464217708000000366e-15,7.332595210000000145e-15,2.271431658999999931e-14,3.935466414999999954e-19,2.650087760999999966e-15,2.373353927000000121e-15,7.712933684999999969e-14,1.964580104999999898e-16,9.489142591999999699e-19,2.691289607999999829e-15,5.047374935000000039e-19,8.951172901000000447e-15,1.105892983999999989e-13,1.216886400000000112e-19,2.188891945000000189e-25,5.133615601999999620e-18,1.832778943000000125e-14,2.377623398000000106e-16,1.169707293000000004e-14,1.191920876000000009e-14,5.287994060000000231e-19,3.828610635000000082e-18,5.234274970000000258e-21,2.137196513000000020e-18,3.532494476999999921e-14,2.995708360999999900e-14,6.954469319999999708e-15
2.011382694000000107e-09,1.727969883000000099e-09,3.865920357000000148e-10,3.480403440000000121e-10,3.325029856999999905e-10,9.758273251000000410e-11,4.852892213999999951e-11,2.226777308999999861e-11,3.064870575000000297e-11,2.264542611999999951e-11,7.897610773999999580e-12,9.279969257000000646e-12,8.612102424999999408e-12,5.865695575999999774e-12,2.323736092999999942e-12,3.737232204999999718e-12,8.629812739000000684e-12,4.291301400999999667e-12,8.353697547000000133e-13,6.361869331000000059e-12,9.622126715000000362e-13,1.619713452000000082e-12,8.284793772999999902e-13,5.607899721999999497e-13,1.269020049000000039e-12,1.512467323000000051e-12,3.257349122000000044e-12,1.356496031000000065e-12,1.331987819000000007e-12,1.430554421000000006e-16,4.290306023000000114e-13,1.662727031000000035e-12,9.668402467999999914e-13,3.937038102999999771e-13,7.609198721999999692e-13,2.410679133999999798e-13,1.085216958999999947e-16,4.477020540999999938e-13,4.844798088999999773e-13,5.623663837000000101e-13,3.508964068999999743e-17,1.332331462999999959e-13,3.747846291000000098e-13,1.088123394999999968e-17,4.705614879000000041e-13,2.726917550999999999e-17,2.001261220000000055e-13,9.851319716999999702e-17,1.530685409000000051e-13,1.608110029000000040e-13,7.277474297000000550e-17,1.077911123000000055e-13,9.034326374000000551e-14,7.552909864000000554e-14,3.216755899999999973e-13,1.745389638999999943e-13,9.235024423999999923e-14,1.001246654000000059e-14,1.849980190000000038e-13,2.875688415000000153e-13,7.649807132999999445e-14,1.012071793999999998e-17,1.691491047999999969e-15,4.767637998000000190e-10,3.224338335999999867e-13,2.948760127000000159e-13,4.102825011000000229e-17,2.566328196999999952e-18,1.080039744999999949e-13,2.896208340000000082e-14,1.384114765999999973e-15,2.704199480000000135e-14,8.854468129999999399e-14,8.600458474000000481e-19,2.642230779999999803e-15,3.060480721000000171e-15,1.208656653999999980e-17,4.741156797999999859e-15,6.325083617000000297e-17,2.229737742000000003e-19,1.599573613999999899e-14,1.912239516000000144e-17,1.908763031000000044e-15,1.771830684999999955e-14,2.573493543999999928e-14,1.258052191999999922e-14,1.513883782000000008e-14,5.405061214000000090e-14,1.629509244000000016e-18,7.306096060000000054e-15,5.254639421000000150e-15,1.459836672999999929e-13,6.273483990999999529e-16,3.520600266000000285e-18,6.162410329999999825e-15,1.737665380999999932e-18,2.219599312999999982e-14,2.566069547000000129e-13,5.621606297999999605e-19,1.619598373999999972e-24,2.108985872000000060e-17,4.686893768000000190e-14,5.159114391999999574e-16,2.228437511999999874e-14,2.260035157999999944e-14,1.934406594000000049e-18,1.390243198999999920e-17,2.758986664000000071e-20,8.143049681999999402e-18,9.430837999000000069e-14,6.294081737999999599e-14,1.442346630999999915e-14
3.811696184999999838e-09,3.087224023000000173e-09,7.295898094000000364e-10,6.540491502999999709e-10,5.916882466999999743e-10,1.745174886999999966e-10,8.872165686999999616e-11,4.598596008999999884e-11,5.826070513000000314e-11,4.265460221000000299e-11,1.579889739999999977e-11,1.714674316999999846e-11,1.550385800999999867e-11,1.117524216999999975e-11,4.775050837000000029e-12,7.134613049000000207e-12,1.557055624000000082e-11,8.760239664999999565e-12,1.965026438000000107e-12,1.130181005000000032e-11,1.910230693999999817e-12,3.353389036000000009e-12,1.727941011000000033e-12,1.198411731999999905e-12,2.607183913000000025e-12,3.049587687999999996e-12,5.812896074000000189e-12,2.734654420000000153e-12,2.515915155999999885e-12,4.735164556999999627e-16,9.086535137000000413e-13,2.984823751999999878e-12,2.074005243999999836e-12,7.927682818999999602e-13,1.374971424999999961e-12,4.635591311000000039e-13,3.780319442999999827e-16,8.985200633000000029e-13,1.124342453999999907e-12,1.000492269000000000e-12,1.140334775999999932e-16,2.698393373000000170e-13,6.695026867999999830e-13,3.553674924000000246e-17,1.006969068999999959e-12,9.061116793999999526e-17,3.786905024999999821e-13,3.224330826999999866e-16,3.360581403999999777e-13,3.670705947999999762e-13,2.326744565000000083e-16,2.304627609999999858e-13,1.698529114999999997e-13,1.522097414999999888e-13,6.474056659999999750e-13,3.474832821999999956e-13,1.851557956000000028e-13,2.408570469999999845e-14,3.745985125999999855e-13,5.215254987999999649e-13,1.566695040999999880e-13,3.393427055999999886e-17,4.189761718000000308e-15,5.779746346999999859e-10,6.301362905999999586e-13,5.939618522000000142e-13,1.286642365000000105e-16,5.522460191999999803e-18,2.268543501999999932e-13,5.836358838000000407e-14,3.663991610000000306e-15,5.703693225999999612e-14,1.962147774000000085e-13,2.920977562999999893e-18,6.689696251000000022e-15,7.801530306999999375e-15,3.645482631999999714e-17,8.491312288999999588e-15,1.907505476999999974e-16,7.690299169999999552e-19,4.093339713999999942e-14,6.276861697000000177e-17,4.605158354000000051e-15,3.547838278000000152e-14,4.887675215000000166e-14,2.904088581999999685e-14,2.874373788000000150e-14,1.190497780000000098e-13,5.899524834999999748e-18,1.657798999000000100e-14,1.023031372999999970e-14,2.643061604999999804e-13,1.624965234000000006e-15,8.827360905000000580e-18,1.243596495999999934e-14,5.448904917000000061e-18,4.862426737999999728e-14,5.348105557999999518e-13,2.087359101999999839e-18,1.024690606999999985e-23,7.188160031000000543e-17,1.077541924999999946e-13,1.001754725000000094e-15,3.985586499999999983e-14,4.000758714999999868e-14,6.450463242000000078e-18,4.459670180000000064e-17,1.118865332000000106e-19,2.673994763999999963e-17,2.107616211000000042e-13,1.217350084999999936e-13,2.739447909999999876e-14
6.836418866000000215e-09,5.318366258999999847e-09,1.316871811999999907e-09,1.178854261000000016e-09,1.021782510999999917e-09,3.018973300999999928e-10,1.574208737999999916e-10,8.755445826000000363e-11,1.056548447000000001e-10,7.653166902999999926e-11,2.980321779999999944e-11,3.029616694000000072e-11,2.679122276000000149e-11,2.032152186000000159e-11,9.355231739999999624e-12,1.291614358999999950e-11,2.694488732999999901e-11,1.677693736999999965e-11,3.922378652000000060e-12,1.948902144000000125e-11,3.685949770999999654e-12,6.276409174999999838e-12,3.354174748999999981e-12,2.367475953999999883e-12,4.943885463999999605e-12,5.739652787999999659e-12,1.015065030000000075e-11,5.317612778999999856e-12,4.526275885999999668e-12,1.452519750000000029e-15,1.735861844000000084e-12,5.160368927000000278e-12,4.103366770999999995e-12,1.503211242999999948e-12,2.400866295000000090e-12,8.409872439999999500e-13,1.179471719999999902e-15,1.693516629999999950e-12,2.350834187000000000e-12,1.727816505000000045e-12,3.416772660999999839e-16,5.096401869999999599e-13,1.160934029999999925e-12,1.068092312999999955e-16,1.970434786000000101e-12,2.767008290000000181e-16,6.816008294999999737e-13,9.820060309000000484e-16,6.497892407999999609e-13,7.424150534000000447e-13,7.064123255000000101e-16,4.587328309000000351e-13,3.067209981000000112e-13,2.888823888000000010e-13,1.217769637999999947e-12,6.416459534999999716e-13,3.476008977999999867e-13,5.167538805000000246e-14,7.029263025000000211e-13,9.042381943000000427e-13,3.013763441000000232e-13,1.039170466000000042e-16,9.074644478000000412e-15,6.699507475999999508e-10,1.144126982999999911e-12,1.100754488000000080e-12,3.737076247999999921e-16,1.109195603000000033e-17,4.382771931999999894e-13,1.097555013999999997e-13,8.366356085999999967e-15,1.102489370000000056e-13,3.859840991000000095e-13,9.143375706000000444e-18,1.570773812000000026e-14,1.768006782999999898e-14,1.051922244999999983e-16,1.469160503000000140e-14,5.479928692000000161e-16,2.348513475000000107e-18,9.241602885000000556e-14,1.853213153999999898e-16,9.953907116999999634e-15,6.694797477999999667e-14,8.747083047999999425e-14,5.838498020999999756e-14,5.226816697999999963e-14,2.273111045000000053e-13,1.810747894000000028e-17,3.427228939000000150e-14,1.829747265000000061e-14,4.586243143000000278e-13,3.888765315000000331e-15,2.200579532999999914e-17,2.271379701999999976e-14,1.630618960999999883e-17,9.486436735000000333e-14,1.035409923999999915e-12,6.916563438000000188e-18,5.369541752000000110e-23,2.290610031999999995e-16,2.287879884999999955e-13,1.812998813999999973e-15,6.918627908000000074e-14,6.976984624999999665e-14,1.988883126000000047e-17,1.344393538999999925e-16,4.106768524999999957e-19,8.282182015000000340e-17,4.454764166000000064e-13,2.212189698999999897e-13,4.964336773000000149e-14
1.198247540000000036e-08,9.025032493999999289e-09,2.293736262000000162e-09,2.069040307000000025e-09,1.719536133999999941e-09,5.093532458999999940e-10,2.703098073000000228e-10,1.588485935000000050e-10,1.832370090000000040e-10,1.343118711000000100e-10,5.379568975999999889e-11,5.207506547000000175e-11,4.532556985000000022e-11,3.539629588999999971e-11,1.646096587000000008e-11,2.267449452999999988e-11,4.539559224999999972e-11,3.047183828999999766e-11,7.578467883999999415e-12,3.307078988000000289e-11,6.561756271999999663e-12,1.151988523999999970e-11,6.374798845000000160e-12,4.334655813999999989e-12,8.988475575000000763e-12,1.035901404999999982e-11,1.718437195000000094e-11,9.482284372000000461e-12,7.953089180999999325e-12,4.216784552999999988e-15,3.149858767000000021e-12,8.806023146999999968e-12,7.411541033000000077e-12,2.716757327999999802e-12,4.073584372999999858e-12,1.481275257999999958e-12,3.496363734999999998e-15,3.041599138000000178e-12,4.487743968999999678e-12,2.940369477999999926e-12,9.874186278000000848e-16,9.362738557000000302e-13,1.955215514999999979e-12,3.060951664999999967e-16,3.582646326000000156e-12,8.051182101000000337e-16,1.190706994999999924e-12,2.746741312000000137e-15,1.196818186999999922e-12,1.430583625000000022e-12,2.043906415999999891e-15,8.248659026999999690e-13,5.370506255999999567e-13,5.238963187000000164e-13,2.119283723999999994e-12,1.132688712999999941e-12,6.256740826999999863e-13,1.021302244000000000e-13,1.272078135999999950e-12,1.550055955000000089e-12,5.524323950000000293e-13,3.035953291999999801e-16,1.798192679000000127e-14,7.705266679999999900e-10,2.026209460999999845e-12,1.923038844000000186e-12,1.052606579000000063e-15,2.071872374999999935e-17,7.991183493000000106e-13,1.966614193000000110e-13,1.761367195000000015e-14,1.982516454000000013e-13,6.946806848000000024e-13,2.661676150000000107e-17,3.132378184999999843e-14,3.710505727999999920e-14,2.945533412999999899e-16,2.477778045000000000e-14,1.521034709000000007e-15,6.963342471000000759e-18,1.919872405999999960e-13,5.199208094999999683e-16,1.965013646999999930e-14,1.201751310999999951e-13,1.521058133000000010e-13,1.154728603999999891e-13,9.109993047000000583e-14,4.215188972000000145e-13,5.392307745000000236e-17,6.790166903000000372e-14,3.348150317999999729e-14,7.823920830999999930e-13,8.172241343000000355e-15,4.521873395000000205e-17,4.101460438000000110e-14,4.627270646999999824e-17,1.800526460999999876e-13,1.831144570000000185e-12,2.106297916000000029e-17,2.604119274999999959e-22,6.808419409000000484e-16,4.196980118000000047e-13,3.154306177999999833e-15,1.169503490999999999e-13,1.172614653999999921e-13,5.816903735999999708e-17,3.929906004000000004e-16,1.290194962999999968e-18,2.378687392000000217e-16,8.411937879000000262e-13,3.911959981000000122e-13,8.647452499000000388e-14
2.048608929000000111e-08,1.501960741999999843e-08,3.932929372000000164e-09,3.528553730000000052e-09,2.894443179999999882e-09,8.520298453999999725e-10,4.612262632999999915e-10,2.792301324999999972e-10,3.182678937000000119e-10,2.299299717999999913e-10,9.383796597000000537e-11,8.829327276999999638e-11,7.595764891000000467e-11,6.107083499999999945e-11,2.907629509999999839e-11,3.898484022999999888e-11,7.632763095999999374e-11,5.377210574000000147e-11,1.368348959999999966e-11,5.562632135999999683e-11,1.143682878999999988e-11,1.963451791000000112e-11,1.125400421000000080e-11,7.840499269000000543e-12,1.582748462999999961e-11,1.807661843999999879e-11,2.878263355999999942e-11,1.733555740999999909e-11,1.361398662000000047e-11,1.203747467000000028e-14,5.630817503000000110e-12,1.471781160999999845e-11,1.325292258000000056e-11,4.799334879000000171e-12,6.843994835000000248e-12,2.523974708999999800e-12,1.020503937999999998e-14,5.302404512000000303e-12,7.985570405999999910e-12,4.939892393999999826e-12,2.842339639000000099e-15,1.652184031000000047e-12,3.271116345999999939e-12,8.785638962000000338e-16,6.345007917000000108e-12,2.269400720999999946e-15,2.046196741999999898e-12,7.430465565000000230e-15,2.081676234000000031e-12,2.607206501000000124e-12,5.726950965000000323e-15,1.524876534999999960e-12,9.212629471000000323e-13,9.184151421999999099e-13,3.768582712000000050e-12,1.909298417000000105e-12,1.098537006999999947e-12,1.921978468000000004e-13,2.231002535000000015e-12,2.602793049999999801e-12,9.373711294999999749e-13,8.637111782000000353e-16,3.370813566999999871e-14,8.370649989999999996e-10,3.501483456999999891e-12,3.342178319999999800e-12,2.820076975000000016e-15,3.513463764000000192e-17,1.412378825000000014e-12,3.444823507999999805e-13,3.363728298000000240e-14,3.596020281000000129e-13,1.236685367000000062e-12,7.597513545000000123e-17,6.073294906000000583e-14,7.256124396000000530e-14,7.932755030000000250e-16,4.149437134999999879e-14,4.181726548000000199e-15,1.993165879999999919e-17,3.704615778999999778e-13,1.437493075999999973e-15,3.675362363000000038e-14,2.121457276000000091e-13,2.608770672000000182e-13,2.147360524999999899e-13,1.574353279999999916e-13,7.468034479000000474e-13,1.535839859999999902e-16,1.253884332000000007e-13,5.610792792999999936e-14,1.318949138000000041e-12,1.554600136999999954e-14,8.438009757999999632e-17,7.186587123000000096e-14,1.294333156999999985e-16,3.252112770999999975e-13,3.224645001999999875e-12,6.232740920999999641e-17,1.242312098000000004e-21,1.961971861000000186e-15,7.787622728999999720e-13,5.403387828999999708e-15,1.969132258000000097e-13,1.967479085000000020e-13,1.665864376999999908e-16,1.115764981999999942e-15,3.805542772000000040e-18,6.650689797000000077e-16,1.565023556999999939e-12,6.721294928000000253e-13,1.507178208999999984e-13
3.466731100999999674e-08,2.510300906999999994e-08,6.682909943000000215e-09,5.969394407999999909e-09,4.803593819000000277e-09,1.414417394000000098e-09,7.720119869000000112e-10,4.797134284999999502e-10,5.356997227000000457e-10,3.877110890999999838e-10,1.605235880999999922e-10,1.488630514999999975e-10,1.266156500999999912e-10,1.030383646000000063e-10,5.023343262000000082e-11,6.615744610999999641e-11,1.275358183000000125e-10,9.212809669999999930e-11,2.462398930000000038e-11,9.129665686999999760e-11,1.959167338000000084e-11,3.378747858999999924e-11,1.860006574000000021e-11,1.349200359999999992e-11,2.716846200999999875e-11,3.092782445999999920e-11,4.790685853999999716e-11,2.856170958000000149e-11,2.298202185000000011e-11,3.278065202999999795e-14,9.547928551999999998e-12,2.445639079999999941e-11,2.299370758000000145e-11,8.259101402000000560e-12,1.140161928000000067e-11,4.294519018000000226e-12,2.829048056999999886e-14,9.050659772999999256e-12,1.410471697000000013e-11,8.241452294000000495e-12,7.798677630999999899e-15,2.823328684999999975e-12,5.436250492000000123e-12,2.438606507999999997e-15,1.089640989999999955e-11,6.340637450000000087e-15,3.454928010999999811e-12,2.037399811000000048e-14,3.603181039000000148e-12,4.729616663999999839e-12,1.593649551999999934e-14,2.575170947000000060e-12,1.548789150000000021e-12,1.588945852999999942e-12,6.520481263000000006e-12,3.288338641000000013e-12,1.885488717000000201e-12,3.479890603999999945e-13,3.757910606999999810e-12,4.302972934999999948e-12,1.589760728999999972e-12,2.421015416000000000e-15,5.923816132999999676e-14,9.830032045999999869e-10,5.935115973000000020e-12,5.570816839999999999e-12,7.675184208000000396e-15,5.898450377999999971e-17,2.441663977000000129e-12,5.881452663000000457e-13,6.184075221999999853e-14,6.132730287999999808e-13,2.098781671999999920e-12,2.121127544999999964e-16,1.101511137999999978e-13,1.354976996000000009e-13,2.214464572999999823e-15,6.886278614000000279e-14,1.142195298000000040e-14,5.502394979999999827e-17,6.901329006000000482e-13,3.899845489999999683e-15,6.678561018000000328e-14,3.640111532999999845e-13,4.407004819999999817e-13,3.731438357000000140e-13,2.660454806999999962e-13,1.315695118999999939e-12,4.396821612000000067e-16,2.199700224999999885e-13,9.857260836999999889e-14,2.199915480999999803e-12,2.859757152000000108e-14,1.664516721000000095e-16,1.242115766000000081e-13,3.509688094000000167e-16,5.727879678999999912e-13,5.692762975999999736e-12,1.731091449999999978e-16,5.564327341999999893e-21,5.409308576999999638e-15,1.407554193999999985e-12,9.140422290000000703e-15,3.265875240999999880e-13,3.266577997999999920e-13,4.662682185999999791e-16,3.042680937000000040e-15,1.119193978999999953e-17,1.876174608999999915e-15,2.792232527999999856e-12,1.148717606000000016e-12,2.538773422000000048e-13
