0.0,1e-05,0.00130819604,1.577979239e-07,0.0,0.0013083538379239
0.0,5e-05,0.006515024631,3.955114058e-06,0.0,0.006518979745058
0.0,0.0001,0.01296554619,1.579965982e-05,0.0,0.012981345849819999
0.0,0.0005,0.1217314034,0.001197032287,0.001192174901,0.12412061058799999
0.0,0.001,0.2653680188,0.005910588786,0.005863017482,0.277141625068
0.0,0.0025,0.5370559609,0.03518802814,0.03522124998,0.6074652390199999
0.0,0.005,0.6964268588,0.1044544321,0.1041816551,0.905062946
0.0,0.01,0.7448355723,0.2408774153,0.240131264,1.2258442515999999
0.0,0.015,0.7478429728,0.3503427717,0.3502496296,1.4484353741
0.0,0.025,0.7481219307,0.5040292155,0.5040864086,1.7562375548000002
0.0,0.05,0.7482444413,0.6757802649,0.6760613966,2.1000861027999997
0.0,0.1,0.7477152834,0.7418702901,0.7419594356,2.2315450091
0.0,0.25,0.7482162996,0.7481104071,0.7483719524,2.2446986591
0.0,0.5,0.747894107,0.7479883072,0.7479821571,2.2438645713
0.0375,0.03751,0.004341739553,1.059411182e-06,1.067441778e-06,0.00434386640596
0.0375,0.03755,0.0214638999,2.610337939e-05,2.634741698e-05,0.02151635069637
0.0375,0.0376,0.04232612762,0.0001056113729,0.0001036904954,0.042535429488300004
0.0375,0.038,0.1894924184,0.002417005746,0.00238546794,0.194294892086
0.0375,0.0385,0.3320911738,0.008742094265,0.008734241548,0.349567509613
0.0375,0.04,0.5809224186,0.04161207586,0.04188997071,0.6644244651700001
0.0375,0.042499999999999996,0.7211112577,0.1133825403,0.1139579524,0.9484517504000001
0.0375,0.0475,0.7631014595,0.2513368068,0.2518221852,1.2662604515
0.0375,0.0525,0.7655459671,0.3634645773,0.3633106102,1.4923211546
0.0375,0.0625,0.7656966636,0.5187071782,0.5187848933,1.8031887351
0.0375,0.0875,0.7656970671,0.6929273433,0.6930024746,2.151626885
0.0375,0.1375,0.7656970161,0.7593728919,0.759377928,2.284447836
0.0375,0.2875,0.7656970962,0.7656928952,0.7656930175,2.2970830089
0.0375,0.5375,0.7656969851,0.7656971915,0.7656970812,2.2970912578
0.075,0.07501,0.004343883094,1.058642877e-06,1.051692915e-06,0.004345993429792
0.075,0.07504999999999999,0.02147439792,2.661332093e-05,2.622509961e-05,0.021527236340539997
0.075,0.0751,0.0423465986,0.0001047796016,0.0001041693217,0.0425555475233
0.075,0.0755,0.1895751679,0.002409941072,0.002392457058,0.19437756603
0.075,0.076,0.3322187931,0.008731209893,0.00876163874,0.34971164173300007
0.075,0.0775,0.5810750645,0.04169445506,0.04154887508,0.6643183946400001
0.075,0.08,0.7212213817,0.1139199197,0.1136831203,0.9488244217000001
0.075,0.08499999999999999,0.7631738595,0.2516555481,0.2528175869,1.2676469945000002
0.075,0.09,0.7656140195,0.3632738179,0.3631148889,1.4920027263
0.075,0.1,0.7657642071,0.5190007229,0.5188666932,1.8036316232000003
0.075,0.125,0.7657647187,0.6929120764,0.6930090878,2.1516858829
0.075,0.175,0.7657647041,0.7594393919,0.7594408251,2.2846449211
0.075,0.325,0.7657647105,0.7657606589,0.7657606522,2.2972860215999997
0.075,0.575,0.7657647136,0.7657647154,0.76576471,2.297294139
0.11249999999999999,0.11250999999999999,0.004344251357,1.067338204e-06,1.053590144e-06,0.004346372285348
