0.0,0.0375,1.402643985e-09,0.02962479415,6.108488901e-10,3.144121913e-14,1.347216625e-13,0.01729141119,1.593546846e-10,0.01857744571,0.01494604386,0.01494116909,6.94746352e-14,2.936877097e-10,0.002186537205,2.872403082e-13,0.00191106068,1.29181671e-10,6.539083118e-15,0.001186062109,2.828583805e-14,6.806423491e-13,2.147593427e-13,2.144693224e-13,3.302518654e-11,1.21517961e-18,3.967836492e-16,0.003187536836,0.001457236234,0.00147233675,1.451756656e-14,2.962238873e-11,0.000564386628,6.01401608e-14,7.22592342e-12,2.236986899e-22,0.0003129634834,2.725624031e-22,7.338818989e-18,3.315690717e-20,2.493977357e-17,3.364140112e-21,2.863337532e-13,7.452803745e-15,5.444591197e-19,1.431751803e-13,4.511991245e-14,4.485638117e-14,1.819118677e-11,4.997598056e-23,1.43198758e-21,2.413805017e-16,4.593730559e-16,0.001863708167,0.0008498095964,0.0008512273164,3.299036552e-22,1.039849368e-11,2.568162627e-19,0.0001937450908,1.241351786e-18,9.58671506e-22,6.176554144e-22,2.469168611e-14,0.0003301369907,5.266401469e-22,1.345556145e-11,6.422082268e-22,4.007871508e-20,4.302409925e-12,4.184011785e-18,1.231815673e-22,1.765030612e-17,2.503155675e-17,4.373894379e-25,0.0001895826987,1.058404537e-11,0.000207571288,6.192462438e-12,1.96550907e-16,0.0001015869505,1.456823914e-26,1.436850475e-19,1.816698887e-18,1.310154995e-24,4.393092009e-19,8.062164912e-12,7.479818882e-28,5.229922018e-14,4.549105789e-24,2.664655013e-25,3.028275011e-16,1.690149482e-28,6.037070723e-26,1.079734898e-13,2.258577858e-16,4.641516978e-23,1.87115731e-15,1.473499568e-20,6.148613494e-20,0.0001453264359,5.192286919e-15,0.11239168119903988
0.0,0.075,1.128867389e-08,0.0385422355,4.989539402e-09,3.219083437e-12,1.112879478e-11,0.02248185901,1.286058398e-09,0.01857922465,0.0179945044,0.01799686834,4.794819794e-12,2.412138586e-09,0.002187109935,1.638276521e-11,0.001910797054,1.038235218e-09,6.602982277e-13,0.001185910785,2.354297873e-12,9.197119171e-12,4.04580518e-12,4.037162041e-12,2.688454284e-10,1.126032026e-16,5.731510804e-14,0.006199106429,0.004718802175,0.004700397751,1.039915147e-12,2.411038171e-10,0.00255548878,3.410122532e-12,1.06861263e-10,1.907851007e-19,0.0003130839602,5.905600383e-20,1.022459402e-15,2.404683811e-17,2.539104603e-15,2.491794444e-18,1.070131728e-11,9.957876973e-14,4.796622536e-17,1.900972639e-12,8.450086706e-13,8.555405942e-13,1.904555683e-10,4.986266645e-20,1.717788835e-19,3.369170576e-14,2.965347802e-14,0.003626764836,0.002739280419,0.002736282826,2.08074167e-19,1.85148834e-10,2.364797072e-17,0.0008637951691,1.349055867e-16,6.679195671e-19,3.612680599e-19,4.840863274e-13,0.001509364369,3.020235194e-19,1.488342496e-10,7.28820272e-20,1.230866457e-17,6.324418821e-11,1.170524687e-15,2.509651382e-20,1.646345923e-15,1.23543363e-15,4.561084877e-22,0.0006790352535,2.188625213e-10,0.000207466759,5.087152069e-11,3.344740474e-14,0.0001012753652,2.399543097e-23,8.533129744e-17,1.206052612e-16,2.137587848e-21,3.515598524e-17,1.475023774e-10,6.094358459e-24,1.175262273e-12,3.949453025e-21,2.191410528e-22,3.06174783e-14,9.575122638e-25,7.853771428e-23,2.735205925e-12,1.250368525e-14,3.92076615e-20,1.629670601e-13,8.490060044e-18,5.444759215e-18,0.0001453535842,6.90480586e-14,0.15197403006607987
0.0,0.11249999999999999,6.924016347e-08,0.04093690255,2.998764813e-08,1.275357248e-10,4.009282342e-10,0.02389593878,7.672361967e-09,0.01856171755,0.01847999408,0.01847940694,1.834153862e-10,1.434425976e-08,0.002186571971,5.489770229e-10,0.001910531511,6.29980198e-09,2.67796547e-11,0.001187434387,8.336659673e-11,6.571464484e-11,3.197886049e-11,3.187529309e-11,1.630391048e-09,4.567626579e-15,2.664582689e-12,0.007385229243,0.006684961112,0.006685420791,3.750367021e-11,1.449617679e-09,0.005140694907,1.151938965e-10,7.91279434e-10,4.720779557e-17,0.0003132088416,3.124647329e-18,4.704302178e-14,5.711260565e-15,1.029847039e-13,5.832267817e-16,1.085190408e-10,7.059390067e-13,1.872198843e-15,1.381744733e-11,6.626288991e-12,6.666115835e-12,1.233936413e-09,1.257491371e-17,7.663639677e-18,1.501143765e-12,1.103167799e-12,0.004316866405,0.003894875917,0.003912056037,4.96776507e-17,1.441576198e-09,9.352023451e-16,0.001721584848,5.598782767e-15,1.513681638e-16,8.254065015e-17,3.94345135e-12,0.002997890838,6.807813809e-17,9.767489608e-10,3.372270588e-18,7.593176483e-16,4.564454414e-10,6.67168368e-14,1.294429845e-18,6.763407944e-14,4.337063098e-14,1.16791589e-19,0.001031594096,1.813881572e-09,0.0002074182741,3.035076757e-10,1.499477168e-12,0.0001015085263,7.836374256e-21,1.781312415e-14,4.330930495e-15,6.438018248e-19,1.360726376e-15,1.150986729e-09,9.016765134e-21,9.910839674e-12,1.001526709e-18,5.900459377e-20,1.222041169e-12,1.442041219e-21,2.424636207e-20,2.373062732e-11,4.244837321e-13,9.978462818e-18,6.114383392e-12,1.792434358e-15,2.217092916e-16,0.0001453628766,4.920625927e-13,0.17017731111679027
0.0,0.15,3.928502732e-07,0.04160020633,1.709165346e-07,3.944422713e-09,1.158596981e-08,0.02427181611,4.418249682e-08,0.01856688507,0.01855614893,0.01854662059,5.119602478e-09,8.186454915e-08,0.002187025278,1.523810114e-08,0.001911233024,3.580809619e-08,8.227934471e-10,0.001185663732,2.453333513e-09,3.944083481e-10,1.988603281e-10,1.998442406e-10,9.232715955e-09,1.502156076e-13,8.984966202e-11,0.007746614953,0.007503553846,0.007508033261,1.078917303e-09,8.272195373e-09,0.007746797226,3.221022808e-09,4.791604783e-09,8.492420779e-15,0.0003135690583,1.160875932e-16,1.494854603e-12,9.938910855e-13,3.462384321e-12,1.008933299e-13,7.443623712e-10,4.302031009e-12,6.341526609e-14,8.260377784e-11,4.185490749e-11,4.16874168e-11,7.329490033e-09,2.208083129e-15,2.706043574e-16,5.294787656e-11,3.732566701e-11,0.004517041225,0.004366975426,0.004367362988,8.520137308e-15,9.028994985e-09,3.208149998e-14,0.002573715432,1.938787947e-13,2.567470063e-14,1.390746194e-14,2.485847733e-11,0.004489409078,1.142964059e-14,5.809708378e-09,1.177920025e-16,2.960953275e-14,2.810211083e-09,2.393341583e-12,4.855414327e-17,1.969466591e-12,1.422884857e-12,2.235436489e-17,0.001203372238,1.149055908e-08,0.0002076413472,1.728840076e-09,4.888938344e-11,0.0001014890526,1.516030269e-18,2.990992041e-12,1.403684144e-13,1.238133582e-16,4.468982952e-14,7.188781021e-09,9.736441825e-18,6.393215888e-11,1.751617027e-16,1.13830752e-17,3.783226673e-11,1.521335886e-18,4.717631151e-18,1.540609385e-10,1.347522057e-11,1.768221612e-15,1.864957588e-10,2.93406972e-13,7.535564185e-15,0.0001454239094,2.992121485e-12,0.1796174373101537
0.0,0.1875,2.115059829e-06,0.04176206929,9.269207091e-07,8.002099773e-08,2.298547745e-07,0.02437929806,2.391230938e-07,0.0185713565,0.0185652348,0.01855960557,8.810705834e-08,4.432828114e-07,0.002187426414,2.528679955e-07,0.001910590755,1.944632364e-07,1.651389331e-08,0.001185402257,4.774184936e-08,2.283795869e-09,1.174264664e-09,1.182357064e-09,5.008859259e-08,4.664703465e-12,2.708711916e-09,0.007845770754,0.007762303624,0.007769671362,1.836806522e-08,4.479490418e-08,0.0100841591,5.268188213e-08,2.729034089e-08,1.017339788e-12,0.0003132935476,3.814376008e-15,3.121366389e-11,1.114729526e-10,1.054315501e-10,1.117639501e-11,4.437260191e-09,2.47377734e-11,1.964097154e-12,4.768053771e-10,2.433423254e-10,2.428770585e-10,4.113286458e-08,2.417727646e-13,8.326725638e-15,1.572654925e-09,1.106556076e-09,0.004574427181,0.004535788185,0.004530373187,9.14894478e-13,5.171981802e-08,9.847293705e-13,0.003376443994,6.152403332e-12,2.967129966e-12,1.487244963e-12,1.45017217e-10,0.005899633773,1.190724055e-12,3.255844851e-08,3.716036795e-15,9.293143356e-13,1.59972631e-08,7.552242492e-11,1.573553393e-15,3.494641311e-11,4.349103416e-11,3.72153846e-15,0.001269303534,6.497329673e-08,0.000207708604,9.383126889e-09,9.690494586e-10,0.0001016278005,1.859512079e-16,3.284042913e-10,4.14525706e-12,1.475456604e-14,1.360263752e-12,4.154646902e-08,6.420080876e-15,3.839753975e-10,2.139026504e-14,1.903157784e-15,7.439459455e-10,1.015450378e-15,5.375772387e-16,9.062588045e-10,3.96531197e-10,2.123867709e-13,3.775564357e-09,3.184465402e-11,2.42407887e-13,0.0001453990663,1.729457522e-11,0.18554199544276592
0.0,0.22499999999999998,9.635255019e-06,0.0418166181,4.213412395e-06,7.538312021e-07,2.005892764e-06,0.02439698672,1.089608489e-06,0.01856640048,0.0185699555,0.01856698827,6.575611591e-07,2.014080825e-06,0.002186737406,1.665253404e-06,0.001910997753,8.811560053e-07,1.61533904e-07,0.001187510893,4.29979771e-07,1.265500367e-08,6.590784955e-09,6.562430368e-09,2.279366854e-07,1.182252099e-10,5.582719542e-08,0.007867464261,0.007848144179,0.007849207135,1.374392129e-07,2.036374626e-07,0.01224351438,3.492831915e-07,1.41481996e-07,4.8777299e-11,0.0003134044973,1.1645455e-13,3.162648366e-10,4.699358388e-09,2.401314479e-09,4.81249956e-10,2.46066315e-08,1.38450337e-10,4.852473529e-11,2.651219306e-09,1.372871188e-09,1.36368391e-09,2.119082399e-07,1.019544474e-11,1.997990628e-13,3.333056e-08,2.360619206e-08,0.004590180293,0.004579671143,0.004579847488,3.793233738e-11,2.671659198e-07,2.457237449e-11,0.004095385941,1.566736443e-10,1.345244823e-10,6.034497848e-11,8.232257129e-10,0.007149797954,4.473833493e-11,1.707517755e-07,8.756446651e-14,2.293740595e-11,8.236687626e-08,1.759490745e-09,4.85167298e-14,2.829613003e-10,1.026366911e-09,4.087430195e-13,0.001293567222,2.989185559e-07,0.000207618993,4.265254379e-08,9.531325417e-09,0.0001013231317,9.811441322e-15,1.270036718e-08,8.570700603e-11,7.327530222e-13,3.313568262e-11,2.181887507e-07,1.48532688e-12,2.181559953e-09,1.0172592e-12,1.967960838e-13,7.26191968e-09,2.283549061e-13,2.492372607e-14,4.882831713e-09,8.343546082e-09,1.020227048e-11,3.601807552e-08,1.276493287e-09,6.880453149e-12,0.0001453472285,9.660876711e-11,0.19009279190055836
0.0,0.2625,3.085631284e-05,0.04183069694,1.351791209e-05,4.069076821e-06,8.863774632e-06,0.02441209693,3.498727673e-06,0.01856805351,0.01857137502,0.01856212772,2.865812507e-06,6.451872223e-06,0.0021869941,5.503637243e-06,0.001911533515,2.828764454e-06,8.422673897e-07,0.00118518341,1.864537644e-06,6.507509821e-08,3.472050768e-08,3.456081373e-08,7.314944916e-07,1.839079085e-09,5.694827246e-07,0.007871619172,0.00787022475,0.007871273245,5.994617527e-07,6.531806122e-07,0.01418958638,1.150909656e-06,5.997466686e-07,8.416248683e-10,0.000313136543,2.896794661e-12,1.932524137e-09,7.391776542e-08,2.856779326e-08,8.686776677e-09,1.212962666e-07,7.107836665e-10,7.46352807e-10,1.357217321e-08,7.219916297e-09,7.24577622e-09,8.84001569e-07,1.861654223e-10,2.868523614e-12,3.294529943e-07,2.485339274e-07,0.004591980032,0.004587701681,0.004590620288,6.456540369e-10,1.13100021e-06,3.863284617e-10,0.00473845461,2.342200442e-09,1.987368667e-09,9.881724239e-10,4.307558756e-09,0.008276195901,6.369558745e-10,7.396603125e-07,1.268151442e-12,3.298698659e-10,3.505517542e-07,2.15466683e-08,1.205388782e-12,1.489203565e-09,1.394452342e-08,1.864830476e-11,0.001302777805,9.608510586e-07,0.0002076069506,1.369942369e-07,5.20311397e-08,0.000101566112,2.475956325e-13,1.581858903e-07,8.904592343e-10,2.057764611e-11,4.768935848e-10,9.363002068e-07,8.106627214e-11,1.208845887e-08,1.748535554e-11,7.735977693e-12,3.895569491e-08,1.253593149e-11,4.750650639e-13,2.41748942e-08,8.300704173e-08,1.766844071e-10,1.841243249e-07,1.789147736e-08,1.354141345e-10,0.0001452809149,4.98811411e-10,0.19397829237530892
0.0,0.3,7.168239594e-05,0.04183248804,3.14018006e-05,1.460581131e-05,2.379564374e-05,0.02441045781,8.127344436e-06,0.01855649555,0.01857423982,0.01856679142,8.729052084e-06,1.50093154e-05,0.002187000281,1.185767311e-05,0.001911038069,6.563391827e-06,3.076189245e-06,0.001186603086,4.934221441e-06,2.901912631e-07,1.605308326e-07,1.603816186e-07,1.700793405e-06,1.753864231e-08,2.650844049e-06,0.007872454443,0.007876790965,0.007872686012,1.828735838e-06,1.516109834e-06,0.01592960168,2.475481092e-06,2.005720374e-06,6.871302561e-09,0.0003130554442,5.047115121e-11,8.73258991e-09,5.543254202e-07,1.803915901e-07,8.254410914e-08,4.947265529e-07,3.207274169e-09,7.010261824e-09,6.048280521e-08,3.374983054e-08,3.361725682e-08,2.933349268e-06,1.900982182e-09,2.61348194e-11,1.561157395e-06,1.30240581e-06,0.004591314357,0.004591890479,0.004593526166,5.918132508e-09,3.747799191e-06,3.646929258e-09,0.005314074456,1.865162013e-08,1.258883926e-08,8.592365884e-09,2.01605614e-08,0.009275009464,4.446276979e-09,2.510542395e-06,1.144738271e-11,2.471135181e-09,1.172386818e-06,1.413360957e-07,2.095494848e-11,6.075817736e-09,1.021827374e-07,3.351965726e-10,0.001304075945,2.231655591e-06,0.0002074911384,3.174319606e-07,1.9671826e-07,0.0001013813345,3.566300666e-12,8.56670759e-07,4.762071232e-09,3.530894124e-10,3.948083512e-09,3.195174138e-06,1.558618914e-09,5.805551207e-08,1.420421003e-10,1.085210316e-10,1.405550588e-07,2.169133319e-10,4.419396223e-12,9.744193214e-08,4.098062019e-07,1.406635663e-09,6.303248024e-07,1.208190163e-07,1.552768857e-09,0.0001453228323,2.233897706e-09,0.19744967061791013
0.0,0.33749999999999997,0.0001355141483,0.04184216858,5.912829338e-05,3.981245041e-05,4.752576323e-05,0.02441356291,1.543346663e-05,0.01857218843,0.01856409517,0.0185608821,2.065786364e-05,2.843232394e-05,0.002187242535,2.010571888e-05,0.001910430131,1.241236752e-05,8.357732455e-06,0.001186349228,1.003656963e-05,1.139661127e-06,6.577671363e-07,6.54164818e-07,3.225612428e-06,1.152423613e-07,7.857470966e-06,0.007871930187,0.00786953251,0.00787790666,4.33244849e-06,2.86043058e-06,0.01749421578,4.184872001e-06,5.500876043e-06,3.410843859e-08,0.0003129985142,6.421717332e-10,3.292938664e-08,2.645665939e-06,7.310462877e-07,4.910426665e-07,1.671150659e-06,1.272265702e-08,4.612742485e-08,2.377863775e-07,1.372779598e-07,1.376216415e-07,7.885632721e-06,1.283355233e-08,1.730890467e-10,4.630398869e-06,4.370419632e-06,0.00459641859,0.004593484657,0.004593363878,3.528302483e-08,1.004267556e-05,2.405846023e-08,0.005842680755,9.080144269e-08,4.962886575e-08,4.888418441e-08,8.26904281e-08,0.01019464513,1.956960988e-08,6.919613617e-06,7.604322807e-11,1.174612127e-08,3.214783881e-06,6.050414582e-07,2.667141762e-10,2.079296452e-08,4.839782037e-07,3.236072805e-09,0.001304769216,4.227117088e-06,0.0002075560565,5.992596919e-07,5.802777415e-07,0.0001013011477,3.410999258e-11,2.946514369e-06,1.699818588e-08,3.751071141e-09,2.112721078e-08,8.84259475e-06,1.431330252e-08,2.352741471e-07,7.10138379e-10,8.300040692e-10,3.842389333e-07,1.894676068e-09,2.83692936e-11,3.320722097e-07,1.300551288e-06,7.166107992e-09,1.642980316e-06,5.050823201e-07,1.127760192e-08,0.0001453756078,8.905750669e-09,0.20073745672267387
0.0,0.375,0.0002240719325,0.04183302102,9.807602149e-05,9.011356739e-05,7.848017225e-05,0.02441329283,2.549575842e-05,0.01856254204,0.01856973127,0.01856684548,4.078826981e-05,4.668071089e-05,0.002186867125,2.912635911e-05,0.001910339138,2.054102043e-05,1.878246777e-05,0.001185631911,1.691620865e-05,3.917347048e-06,2.389547705e-06,2.396580789e-06,5.329595835e-06,5.968026679e-07,1.768042315e-05,0.00787380806,0.007871590277,0.007871994509,8.530720325e-06,4.73145019e-06,0.01890415919,6.114764492e-06,1.268658591e-05,1.275636724e-07,0.000313231095,6.17851269e-09,1.06782385e-07,9.025735793e-06,2.205890432e-06,2.016050323e-06,4.898552381e-06,4.496075988e-08,2.340713331e-07,8.227530463e-07,5.001647664e-07,4.993639073e-07,1.798795834e-05,6.27123131e-08,9.021627071e-10,1.033111885e-05,1.074100373e-05,0.004594948698,0.004592694847,0.004592850197,1.503154574e-07,2.27989394e-05,1.222152156e-07,0.006317466022,3.189207503e-07,1.404736441e-07,2.00155547e-07,3.006960182e-07,0.01103250534,6.337213154e-08,1.603412387e-05,3.930484806e-10,4.101891378e-08,7.420821762e-06,1.977452712e-06,2.554832379e-09,6.219719032e-08,1.654184603e-06,2.158745193e-08,0.001304805533,6.978525222e-06,0.0002074541824,9.952231009e-07,1.408109181e-06,0.000101280081,2.450231086e-10,7.456330651e-06,4.675588965e-08,2.681084351e-08,8.227991749e-08,2.025268291e-05,7.906769358e-08,8.0097336e-07,2.629033134e-09,3.954333333e-09,8.640341488e-07,1.017739457e-08,1.364409586e-10,9.855773422e-07,3.097774423e-06,2.664764725e-08,3.53260416e-06,1.480230596e-06,5.678559968e-08,0.0001453199301,3.117887392e-08,0.20386496500136286
