1.224320815999999937e-07,1.347969676000000055e-08,1.371157234000000095e-09,2.093972440000000072e-10,1.530977583000000080e-10,9.475516211000000606e-11,1.573727738999999971e-10,1.071575509999999965e-10,5.015243107000000138e-11,1.155157456000000051e-13,2.110228306000000107e-11,5.428443802999999918e-12,1.154333266000000066e-11,4.906225727999999645e-12,7.966019537999999331e-12,9.603700298999999076e-16,8.076527775000000047e-13,2.008594192999999847e-12,6.739574491999999548e-13,2.316980970000000003e-12,1.440217771999999968e-14,3.014529367999999816e-14,5.728115652999999647e-13,7.740154327000000103e-13,2.480658422999999915e-13,2.679520400000000128e-15,7.562065712000000679e-12,5.278895285999999754e-14
2.026892276999999909e-07,2.238499305000000020e-08,2.261228099000000131e-09,3.452713114000000142e-10,2.494389666999999950e-10,1.587222560000000056e-10,2.665901320000000055e-10,1.788585599000000023e-10,8.321331709000000176e-11,3.169713233000000226e-13,3.482350217000000222e-11,9.057044007000000015e-12,1.901921197000000099e-11,8.204347558000000223e-12,1.325688658999999923e-11,2.644074843000000064e-15,1.337726048999999969e-12,3.466884179000000128e-12,1.141941270999999933e-12,3.856200420000000068e-12,3.816818414999999698e-14,5.445434442999999965e-14,1.051541597999999958e-12,1.286875142999999912e-12,4.364828173999999778e-13,7.238870321999999810e-15,1.236663743999999955e-11,1.437655581000000037e-13
3.346675608999999902e-07,3.697290877999999733e-08,3.748464003000000171e-09,5.695211978999999595e-10,4.055790821000000195e-10,2.643585244999999775e-10,4.416711223999999871e-10,2.988923419000000252e-10,1.372124502999999931e-10,8.585180792000000289e-13,5.787975851999999703e-11,1.504556109999999898e-11,3.152367508999999711e-11,1.347479888999999958e-11,2.202625741000000130e-11,7.094275296000000154e-15,2.277081620000000114e-12,6.090655021000000304e-12,2.024273147000000113e-12,6.372671004000000195e-12,1.042434867999999964e-13,8.922798193999999612e-14,1.787552742999999984e-12,2.107427885000000110e-12,7.041744226000000229e-13,1.989839274999999979e-14,2.076464858999999989e-11,3.888472784999999861e-13
5.478392116000000340e-07,6.100118150000000137e-08,6.162365017999999944e-09,9.407421666999999100e-10,6.877789060000000038e-10,4.449911199000000224e-10,7.353665243000000028e-10,4.941534124000000127e-10,2.261495212000000102e-10,2.278263689000000090e-12,9.473848440000000459e-11,2.551015013999999910e-11,5.160280815000000208e-11,2.204728451000000000e-11,3.675651356000000260e-11,1.895854778999999999e-14,3.851404204000000205e-12,1.056856669000000050e-11,3.368743746999999879e-12,1.051785481000000009e-11,2.827873937000000113e-13,1.506248178000000031e-13,3.043508983000000188e-12,3.506227963000000116e-12,1.209414908999999911e-12,5.308743276999999763e-14,3.413569728999999920e-11,1.049090440000000098e-12
8.948365655000000196e-07,9.999204156999999850e-08,1.010159679000000074e-08,1.536337189000000042e-09,1.136116940000000019e-09,7.326800825000000025e-10,1.225886095000000071e-09,8.099773991000000180e-10,3.714858718000000029e-10,6.225575162000000267e-12,1.543928976999999985e-10,4.136318163999999991e-11,8.494427265999999546e-11,3.643086345000000293e-11,6.120727227000000104e-11,5.105109712999999736e-14,6.266193427000000278e-12,1.706733232999999930e-11,5.790240955000000161e-12,1.725755123000000106e-11,7.639804488000000374e-13,2.565848843999999948e-13,5.048419073999999912e-12,5.731035586999999673e-12,1.946190067000000106e-12,1.428453812000000033e-13,5.670316865000000064e-11,2.806834495999999964e-12
1.466707474999999982e-06,1.633987155999999883e-07,1.656546249999999996e-08,2.502858059999999815e-09,1.876401515000000083e-09,1.201251176000000072e-09,1.952924470999999913e-09,1.340299199999999966e-09,6.054588584999999669e-10,1.603232905000000047e-11,2.554610761000000258e-10,6.809915120999999703e-11,1.384356702000000037e-10,6.131438602999999716e-11,1.006394101000000061e-10,1.354791771000000067e-13,1.008892460000000042e-11,2.825984597000000045e-11,9.663329896000000254e-12,2.808793749999999853e-11,2.006747152000000015e-12,4.426674181000000159e-13,8.493485668999999704e-12,9.280264582000000682e-12,3.105548162999999963e-12,3.820692665000000094e-13,9.533606252999999483e-11,7.487450134000000159e-12
2.380057810999999834e-06,2.663326255999999932e-07,2.702760883999999928e-08,4.085052526999999937e-09,3.087888081000000048e-09,2.008791572000000104e-09,3.234450596000000145e-09,2.205055921000000000e-09,9.925046698000000891e-10,4.238096789999999970e-11,4.130063399999999848e-10,1.115903930999999968e-10,2.259666436000000103e-10,9.950744056999999760e-11,1.608257269999999974e-10,3.525462912000000086e-13,1.583471250000000153e-11,4.594143877000000286e-11,1.547460456999999908e-11,4.665382678000000135e-11,5.356961721999999704e-12,6.634897942000000011e-13,1.393830758999999995e-11,1.525106796999999935e-11,5.227045213000000075e-12,1.007534345000000094e-12,1.545544469000000035e-10,1.953010838000000120e-11
3.850113032999999941e-06,4.322392019999999752e-07,4.383646901000000169e-08,6.579688669000000391e-09,5.022790719999999673e-09,3.304261381000000013e-09,5.060502009999999699e-09,3.564089551999999993e-09,1.608538812000000074e-09,1.100823430999999950e-10,6.712417631000000002e-10,1.822431225999999953e-10,3.643581584999999766e-10,1.675640189000000041e-10,2.580648899000000199e-10,9.278434754999999834e-13,2.602261340000000067e-11,7.639941136999999964e-11,2.541097124999999943e-11,7.435476938999999456e-11,1.386671128000000016e-11,1.153740112999999937e-12,2.381000628000000076e-11,2.458538269999999954e-11,8.481753383000000768e-12,2.640605018000000171e-12,2.522104216999999953e-10,5.175611945999999795e-11
6.145573614000000291e-06,6.940535537000000139e-07,7.036475066000000069e-08,1.055868736000000071e-08,8.102470762999999326e-09,5.511612747000000176e-09,8.290986856000000436e-09,5.692151755000000099e-09,2.579764953000000156e-09,2.749617027999999875e-10,1.071475023000000086e-09,2.935145834000000056e-10,5.817679036000000415e-10,2.782500118000000088e-10,4.158315267000000059e-10,2.244135632999999814e-12,4.169431631000000037e-11,1.276825927999999898e-10,3.929878319999999810e-11,1.201693018999999980e-10,3.510226378000000234e-11,2.063038438999999921e-12,3.833298822999999702e-11,3.898469907999999979e-11,1.348670630000000028e-11,6.708535800999999976e-12,4.050310065999999762e-10,1.320803776999999929e-10
9.671486934000000739e-06,1.101240689999999942e-06,1.115289185999999962e-07,1.668756893999999952e-08,1.300192571000000053e-08,9.161007135999999471e-09,1.269625471999999980e-08,9.262811505000000177e-09,4.090336177000000073e-09,6.727665684999999485e-10,1.668485804999999919e-09,4.702043764000000212e-10,9.152844791999999927e-10,4.683215325000000459e-10,6.443581807999999693e-10,5.459996506999999938e-12,6.653365446999999602e-11,2.012487819000000010e-10,6.876897503000000067e-11,1.913810505000000111e-10,8.693860128999999657e-11,3.170980623999999872e-12,6.590950141999999757e-11,6.152111105999999764e-11,2.209216373999999869e-11,1.678055041999999962e-11,6.558339564000000207e-10,3.268034247000000012e-10
1.496999636000000017e-05,1.724948909999999961e-06,1.735253739999999939e-07,2.569924117000000031e-08,2.037205028000000019e-08,1.501224899000000081e-08,1.953097093000000148e-08,1.451275133000000030e-08,6.395365303999999938e-09,1.528549912999999902e-09,2.616077911000000069e-09,7.494963672000000451e-10,1.411743133000000047e-09,7.687458150000000283e-10,1.005490079999999952e-09,1.239050188999999956e-11,1.022331732000000017e-10,3.130282208000000106e-10,1.066514708999999942e-10,2.987497362999999826e-10,2.030815780000000044e-10,5.355866408000000372e-12,9.879411308000000221e-11,9.552344151999999573e-11,3.388746527000000025e-11,3.993790868999999817e-11,1.034843546999999977e-09,7.795009930000000463e-10
2.264688796999999931e-05,2.652170144999999796e-06,2.655192245000000039e-07,3.895333519000000093e-08,3.110416377999999807e-08,2.423280206000000143e-08,2.900365073999999836e-08,2.235162412999999937e-08,9.864421574999999821e-09,3.289124281000000098e-09,3.941720625999999843e-09,1.143623630000000068e-09,2.134414495000000145e-09,1.243345167999999953e-09,1.512597139000000064e-09,2.572466205000000075e-11,1.486753394999999986e-10,4.985682137000000289e-10,1.571206949999999902e-10,4.608343445999999811e-10,4.583801893999999846e-10,8.568164293999999558e-12,1.679428674999999950e-10,1.454035269000000003e-10,5.493338219999999878e-11,9.222944596999999881e-11,1.595424343999999931e-09,1.788377198999999973e-09
3.342010080999999807e-05,3.963499795999999937e-06,4.027631856999999928e-07,5.744201897999999889e-08,4.880138519999999842e-08,3.940260115999999812e-08,4.249488710999999795e-08,3.437477393000000198e-08,1.479510251000000055e-08,6.823717820999999626e-09,5.844982671999999798e-09,1.753492911999999934e-09,3.160217307999999993e-09,2.022437732999999949e-09,2.171263700000000152e-09,5.295863307000000081e-11,2.217111275000000105e-10,7.463567213000000121e-10,2.696990501000000008e-10,6.961017927999999805e-10,9.942591042000000062e-10,1.386733121999999970e-11,2.757439158999999979e-10,2.131106978999999938e-10,8.319862432000000423e-11,1.988294678999999933e-10,2.497296566000000098e-09,3.906465241000000094e-09
4.843954176000000170e-05,5.844181413999999589e-06,5.895974991000000404e-07,8.369066177999999653e-08,6.370259454000000218e-08,7.373441206999999655e-08,5.088331393999999825e-08,6.021717989999999861e-08,2.170959920999999997e-08,1.318468717000000031e-08,8.451397012000000001e-09,8.116630831000000250e-09,3.684887833000000170e-09,4.589531777999999743e-09,2.599738820999999814e-09,6.836584683000000183e-10,2.361892830000000004e-11,3.017507253999999984e-09,1.012808850999999928e-09,1.068917297000000052e-10,9.318256343000000312e-10,2.222521196999999876e-10,3.301289841000000141e-09,2.653775154999999832e-10,7.724189013000000411e-11,1.143866493000000012e-09,4.470878840999999813e-10,1.643368558999999932e-09,8.774431661999999695e-10,4.137912095000000165e-10
