0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
0.0360000,0.0720000,0.1080000,0.1440000,0.1800000,0.2160000,0.2520000,0.2880000,0.3240000,0.3600000,0.3960000,0.4320000,0.4680000,0.5040000,0.5400000,0.5760000,0.6120000,0.6480000,0.6840000,0.7200000,0.7560000,0.7920000,0.8280000,0.8640000,0.9000000
