4.21e-01,6.27e-01,7.04e-01,7.31e-01,7.42e-01,7.46e-01,7.47e-01,7.48e-01,7.48e-01,7.48e-01,7.48e-01,7.47e-01,7.47e-01,7.47e-01,7.46e-01,7.45e-01,7.43e-01,7.40e-01,7.36e-01,7.31e-01,7.25e-01,7.17e-01,7.08e-01,6.98e-01,6.86e-01,6.73e-01,6.58e-01,6.41e-01,6.23e-01,6.02e-01,5.80e-01,5.54e-01,5.25e-01,4.90e-01,4.49e-01,4.00e-01,3.44e-01,2.97e-01,2.76e-01,2.64e-01,2.53e-01,2.42e-01,2.29e-01,2.16e-01,2.01e-01,1.85e-01,1.66e-01,1.43e-01,1.10e-01,0.00e+00
3.16e-01,4.71e-01,5.27e-01,5.49e-01,5.57e-01,5.59e-01,5.60e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.60e-01,5.60e-01,5.60e-01,5.60e-01,5.60e-01,5.59e-01,5.60e-01,5.59e-01,5.58e-01,5.57e-01,5.57e-01,5.56e-01,5.56e-01,5.56e-01,5.56e-01,5.55e-01,5.55e-01,5.55e-01,5.54e-01,5.53e-01,5.51e-01,0.00e+00
3.16e-01,4.71e-01,5.28e-01,5.49e-01,5.57e-01,5.59e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.61e-01,5.60e-01,5.60e-01,5.59e-01,5.59e-01,5.57e-01,5.55e-01,5.52e-01,5.48e-01,5.44e-01,5.38e-01,5.31e-01,5.23e-01,5.14e-01,5.05e-01,4.93e-01,4.81e-01,4.67e-01,4.52e-01,4.35e-01,4.16e-01,3.93e-01,3.68e-01,3.37e-01,3.00e-01,2.57e-01,2.23e-01,2.07e-01,1.98e-01,1.90e-01,1.81e-01,1.72e-01,1.62e-01,1.51e-01,1.39e-01,1.24e-01,1.07e-01,8.27e-02,0.00e+00
0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00
0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00
0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00
0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00
9.80e-05,1.59e-04,1.82e-04,1.91e-04,1.93e-04,1.95e-04,1.95e-04,1.95e-04,1.95e-04,1.95e-04,1.95e-04,1.95e-04,1.95e-04,1.95e-04,1.95e-04,1.94e-04,1.94e-04,1.93e-04,1.92e-04,1.91e-04,1.89e-04,1.87e-04,1.85e-04,1.82e-04,1.79e-04,1.76e-04,1.72e-04,1.68e-04,1.63e-04,1.57e-04,1.51e-04,1.45e-04,1.37e-04,1.28e-04,1.17e-04,1.04e-04,8.96e-05,7.76e-05,7.20e-05,6.90e-05,6.61e-05,6.30e-05,5.97e-05,5.63e-05,5.25e-05,4.82e-05,4.32e-05,3.72e-05,2.88e-05,0.00e+00
7.37e-05,1.19e-04,1.36e-04,1.42e-04,1.45e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.47e-04,1.46e-04,1.46e-04,1.47e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.46e-04,1.45e-04,1.45e-04,1.45e-04,1.45e-04,1.45e-04,1.45e-04,1.45e-04,1.45e-04,1.45e-04,1.45e-04,1.44e-04,1.44e-04,1.44e-04,0.00e+00
0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00,0.00e+00
