0.0,0.0375,0.11262712556744489
0.0,0.075,0.15276722746954138
0.0,0.11249999999999999,0.17154231130525235
0.0,0.15,0.18147959366240843
0.0,0.1875,0.18793454149647687
0.0,0.22499999999999998,0.1929130661867188
0.0,0.2625,0.1971992439541143
0.0,0.3,0.20100620411266482
0.0,0.33749999999999997,0.20464714871275447
0.0,0.375,0.20803227088724482
0.0,0.4125,0.2115017528285815
0.0,0.44999999999999996,0.2149545232802705
0.0,0.4875,0.2188298311964422
0.0,0.525,0.2231401798724741
0.0,0.5625,0.22815822967957616
0.0,0.6,0.234363683727622
0.0,0.6375,0.2425813269590646
0.0,0.6749999999999999,0.2547251351445889
0.0,0.7125,0.275777003282264
0.0,0.75,0.31543228907816
0.0,0.7875,0.34194802858809
0.0,0.825,0.35478689398433
0.0,0.8624999999999999,0.36980189458770996
0.0,0.9,0.38884284266057
0.0375,0.075,0.11446919084419144
0.0375,0.11249999999999999,0.1551565170545342
0.0375,0.15,0.17397531530179972
0.0375,0.1875,0.18400077491474878
0.0375,0.22499999999999998,0.19044393632674975
0.0375,0.2625,0.19545368129111262
0.0375,0.3,0.1997056744137942
0.0375,0.33749999999999997,0.203744588774144
0.0375,0.375,0.2075716723742604
0.0375,0.4125,0.2112946587090643
0.0375,0.44999999999999996,0.21516996791966897
0.0375,0.4875,0.2193337596917865
0.0375,0.525,0.22388486184379222
0.0375,0.5625,0.22926079860939327
0.0375,0.6,0.2357512349944297
0.0375,0.6375,0.24440073273947166
0.0375,0.6749999999999999,0.25685453640461425
0.0375,0.7125,0.278282832326394
0.0375,0.75,0.31833585193533004
0.0375,0.7875,0.34484171164494
0.0375,0.825,0.35803136301408006
0.0375,0.8624999999999999,0.37300837186355
0.0375,0.9,0.39181800544901
0.075,0.11249999999999999,0.11450749986383338
0.075,0.15,0.15492552279006158
0.075,0.1875,0.1736268497753185
0.075,0.22499999999999998,0.18339658715223253
0.075,0.2625,0.18949729776643906
0.075,0.3,0.1944103832681232
0.075,0.33749999999999997,0.19869709375632733
0.075,0.375,0.2027410927187568
0.075,0.4125,0.2068291897823583
0.075,0.44999999999999996,0.21091461321407373
0.075,0.4875,0.21527897328022358
0.075,0.525,0.22012886635868587
0.075,0.5625,0.22574949345498863
0.075,0.6,0.2325218128489271
0.075,0.6375,0.24138539955945937
0.075,0.6749999999999999,0.25407039663639114
0.075,0.7125,0.275749535308767
0.075,0.75,0.31597708350973996
0.075,0.7875,0.3426344400093099
0.075,0.825,0.3555714773895501
0.075,0.8624999999999999,0.37061096902407004
0.075,0.9,0.38939076500084
0.11249999999999999,0.15,0.11437773746610518
0.11249999999999999,0.1875,0.15444851766076617
0.11249999999999999,0.22499999999999998,0.17220574241270103
0.11249999999999999,0.2625,0.1808425156857088
0.11249999999999999,0.3,0.18649408887700364
0.11249999999999999,0.33749999999999997,0.1911762347153413
0.11249999999999999,0.375,0.1953581255740291
0.11249999999999999,0.4125,0.19950497419920069
0.11249999999999999,0.44999999999999996,0.2037192524495251
0.11249999999999999,0.4875,0.2082286654776574
0.11249999999999999,0.525,0.2131748162288499
0.11249999999999999,0.5625,0.21891789660355346
0.11249999999999999,0.6,0.22591041274300652
0.11249999999999999,0.6375,0.2347386868200779
0.11249999999999999,0.6749999999999999,0.2477560427845045
0.11249999999999999,0.7125,0.269408526938685
0.11249999999999999,0.75,0.30974490255248
0.11249999999999999,0.7875,0.33625072322736005
0.11249999999999999,0.825,0.3494223011681001
0.11249999999999999,0.8624999999999999,0.36425124988808
0.11249999999999999,0.9,0.3833563764928699
0.15,0.1875,0.11396507431389942
0.15,0.22499999999999998,0.15223182027103452
0.15,0.2625,0.16731629867278558
0.15,0.3,0.17441170955845595
0.15,0.33749999999999997,0.17934062022526948
0.15,0.375,0.18343671675518947
0.15,0.4125,0.1874635644020026
0.15,0.44999999999999996,0.19152740552746325
0.15,0.4875,0.1959238850563031
0.15,0.525,0.2005967336645068
0.15,0.5625,0.2062251299795089
0.15,0.6,0.21308537710994047
0.15,0.6375,0.221644253483084
0.15,0.6749999999999999,0.23440079270038972
0.15,0.7125,0.2559305088330411
0.15,0.75,0.29606205202047
0.15,0.7875,0.32258317135146997
0.15,0.825,0.33569034194412006
0.15,0.8624999999999999,0.35063982978729996
0.15,0.9,0.36937048121419
0.1875,0.22499999999999998,0.1122592960871186
0.1875,0.2625,0.14587386318192194
0.1875,0.3,0.15773503371746553
0.1875,0.33749999999999997,0.16335913989809522
0.1875,0.375,0.16710481106376004
0.1875,0.4125,0.17072448846146032
0.1875,0.44999999999999996,0.17419860532438375
0.1875,0.4875,0.1779968570133154
0.1875,0.525,0.18231604174708024
0.1875,0.5625,0.18740094173213176
0.1875,0.6,0.19360337113949933
0.1875,0.6375,0.201779194511067
0.1875,0.6749999999999999,0.2138381569401602
0.1875,0.7125,0.234881893522467
0.1875,0.75,0.2743141641727301
0.1875,0.7875,0.30087823062691005
0.1875,0.825,0.31378725555483006
0.1875,0.8624999999999999,0.32848982502646007
0.1875,0.9,0.34741974294832995
0.22499999999999998,0.2625,0.1080280466920194
0.22499999999999998,0.3,0.13655690139090634
0.22499999999999998,0.33749999999999997,0.14586179938327304
0.22499999999999998,0.375,0.15010716289529707
0.22499999999999998,0.4125,0.15319424682986987
0.22499999999999998,0.44999999999999996,0.1561736518985619
0.22499999999999998,0.4875,0.15940201527738576
0.22499999999999998,0.525,0.16304572249452723
