0.3776387618,0.3775820636,0.3776056748,0.3776433698,0.3776441943,0.3776073755,0.3776490404,0.3775795792,0.3776587742,0.3776098404,0.3776296418,0.3775945715,0.3775713027,0.3776284428,0.377515777,0.377607861,0.3776281061,0.3775353485,0.3776925951,0.3775880956,0.3776342599,0.3776333271,0.3775986189,0.3776268156,0.377668689
0.3056314502,0.3651891706,0.375505319,0.3772941933,0.3775092461,0.3776285979,0.3775610953,0.377644333,0.3776262149,0.377632308,0.3776036909,0.377620191,0.3776187442,0.3775937564,0.3776882049,0.3775941406,0.3776262098,0.3776595584,0.3776131891,0.377625543,0.3775546449,0.3776534844,0.3776495218,0.3776031747,0.3776367064
0.3056296931,0.3651834256,0.375490818,0.3772465939,0.3776309588,0.3776094938,0.377593213,0.3776421217,0.3775682174,0.3776348366,0.3777171681,0.3776475766,0.3775728005,0.377650442,0.377576548,0.3776639254,0.3775725675,0.3776563605,0.3776289941,0.3776941146,0.3776182769,0.3775447867,0.3776596721,0.377608681,0.3776537273
6.260955814e-10,4.862551199e-09,2.741136585e-08,1.467224364e-07,7.531233172e-07,3.402330153e-06,1.145068499e-05,2.783681558e-05,5.431762197e-05,9.185067113e-05,0.0001404197203,0.0002004787041,0.0002725276175,0.0003600797212,0.0004667807049,0.0006036144419,0.0007838756549,0.001039642238,0.001436583123,0.002171497327,0.003650575849,0.004865424731,0.005771860385,0.006814915529,0.008097622776
0.01435180379,0.0189038355,0.02020200086,0.02057126957,0.02067870782,0.02070796665,0.02071374714,0.02071818533,0.02072010274,0.02071871683,0.02072026893,0.02071837121,0.02071985759,0.0207204008,0.02071976931,0.02072134978,0.02071935672,0.02072102077,0.02071938798,0.02071914546,0.02072041914,0.02071928645,0.02071793083,0.02071897373,0.02072113203
0.004527023342,0.004524549204,0.004525559347,0.004523471118,0.004525262681,0.004523107457,0.004527268525,0.004524786957,0.004525069161,0.004522142581,0.004524984321,0.004523230869,0.00452530333,0.004522632395,0.004523350102,0.004521087482,0.004522564692,0.004523439325,0.004525058885,0.004523326377,0.004525946735,0.004524864528,0.004524721173,0.004523758209,0.004521531873
2.73410699e-10,2.129714115e-09,1.196625569e-08,6.422512732e-08,3.294196199e-07,1.492295083e-06,5.015440625e-06,1.219274033e-05,2.379725045e-05,4.030896877e-05,6.15813001e-05,8.798436009e-05,0.0001199826577,0.0001586464828,0.0002073081241,0.0002685122282,0.0003511130894,0.0004698121616,0.0006586803346,0.001022066156,0.001792191078,0.002441383641,0.002948886311,0.003540653531,0.004255564605
0.003178752997,0.003180500311,0.003179090165,0.003179498991,0.003182072949,0.003177266191,0.003178214278,0.00317829217,0.003179161491,0.003179255449,0.003179542637,0.003179982297,0.003178780437,0.003180190168,0.003180223327,0.003178538917,0.003179919116,0.003177342938,0.003179901104,0.003179417298,0.003177649813,0.003178870303,0.003181183773,0.003178671551,0.003179629631
0.004265348217,0.006688269556,0.007961050898,0.008630108464,0.00898265308,0.009167068176,0.009263990588,0.009316527136,0.009342220866,0.009353865672,0.009361623026,0.009368106454,0.009369773423,0.009369739238,0.00937121743,0.009370760624,0.009371149136,0.009371451242,0.009372570496,0.009372091102,0.009370501477,0.009371183942,0.009371741953,0.009371341214,0.009372823722
5.321517009e-14,4.067319133e-12,1.294484879e-10,3.408226172e-09,6.649193295e-08,6.435857295e-07,3.072912102e-06,8.910364695e-06,1.900205361e-05,3.269372374e-05,4.974045681e-05,6.903363127e-05,9.024011345e-05,0.0001156676972,0.0001467123276,0.0001850721018,0.0002406126981,0.0003226451436,0.0004680799786,0.0007938338477,0.001636433054,0.002558460036,0.003306764483,0.004169119846,0.005266901935
